% time	cellId	IMSI	RNTI	currFr	currSf	scPrdStartFr	scPrdStartSf	psschRbLen	psschStartRb	mcs	sizeTb	rv	dropped
7204	0	1	1	721	9	721	1	10	24	16	389	0	0
7204	0	2	2	721	9	721	1	10	12	16	389	0	0
7204	0	3	3	721	9	721	1	10	24	16	389	0	0
7204	0	4	4	721	9	721	1	10	17	16	389	0	0
7204	0	5	5	721	9	721	1	10	11	16	389	0	0
7212	0	1	1	722	7	721	1	10	24	16	389	1	0
7212	0	2	2	722	7	721	1	10	12	16	389	1	0
7212	0	3	3	722	7	721	1	10	24	16	389	1	0
7212	0	4	4	722	7	721	1	10	17	16	389	1	0
7212	0	5	5	722	7	721	1	10	11	16	389	1	0
7220	0	1	1	723	5	721	1	10	24	16	389	2	0
7220	0	2	2	723	5	721	1	10	12	16	389	2	0
7220	0	3	3	723	5	721	1	10	24	16	389	2	0
7220	0	4	4	723	5	721	1	10	17	16	389	2	0
7220	0	5	5	723	5	721	1	10	11	16	389	2	0
7228	0	1	1	724	3	721	1	10	24	16	389	3	0
7228	0	2	2	724	3	721	1	10	12	16	389	3	0
7228	0	3	3	724	3	721	1	10	24	16	389	3	0
7228	0	4	4	724	3	721	1	10	17	16	389	3	0
7228	0	5	5	724	3	721	1	10	11	16	389	3	0
7244	0	1	1	725	9	725	1	10	2	16	389	0	0
7244	0	2	2	725	9	725	1	10	32	16	389	0	0
7244	0	4	4	725	9	725	1	10	24	16	389	0	0
7252	0	1	1	726	7	725	1	10	2	16	389	1	0
7252	0	2	2	726	7	725	1	10	32	16	389	1	0
7252	0	4	4	726	7	725	1	10	24	16	389	1	0
7260	0	1	1	727	5	725	1	10	2	16	389	2	0
7260	0	2	2	727	5	725	1	10	32	16	389	2	0
7260	0	4	4	727	5	725	1	10	24	16	389	2	0
7268	0	1	1	728	3	725	1	10	2	16	389	3	0
7268	0	2	2	728	3	725	1	10	32	16	389	3	0
7268	0	4	4	728	3	725	1	10	24	16	389	3	0
7284	0	1	1	729	9	729	1	10	8	16	389	0	0
7284	0	2	2	729	9	729	1	10	23	16	389	0	0
7292	0	1	1	730	7	729	1	10	8	16	389	1	0
7292	0	2	2	730	7	729	1	10	23	16	389	1	0
7300	0	1	1	731	5	729	1	10	8	16	389	2	0
7300	0	2	2	731	5	729	1	10	23	16	389	2	0
7308	0	1	1	732	3	729	1	10	8	16	389	3	0
7308	0	2	2	732	3	729	1	10	23	16	389	3	0
7324	0	1	1	733	9	733	1	10	30	16	389	0	0
7324	0	2	2	733	9	733	1	10	26	16	389	0	0
7332	0	1	1	734	7	733	1	10	30	16	389	1	0
7332	0	2	2	734	7	733	1	10	26	16	389	1	0
7340	0	1	1	735	5	733	1	10	30	16	389	2	0
7340	0	2	2	735	5	733	1	10	26	16	389	2	0
7348	0	1	1	736	3	733	1	10	30	16	389	3	0
7348	0	2	2	736	3	733	1	10	26	16	389	3	0
7364	0	1	1	737	9	737	1	10	14	16	389	0	0
7364	0	2	2	737	9	737	1	10	1	16	389	0	0
7372	0	1	1	738	7	737	1	10	14	16	389	1	0
7372	0	2	2	738	7	737	1	10	1	16	389	1	0
7380	0	1	1	739	5	737	1	10	14	16	389	2	0
7380	0	2	2	739	5	737	1	10	1	16	389	2	0
7388	0	1	1	740	3	737	1	10	14	16	389	3	0
7388	0	2	2	740	3	737	1	10	1	16	389	3	0
7404	0	1	1	741	9	741	1	10	36	16	389	0	0
7404	0	2	2	741	9	741	1	10	7	16	389	0	0
7404	0	3	3	741	9	741	1	10	26	16	389	0	0
7412	0	1	1	742	7	741	1	10	36	16	389	1	0
7412	0	2	2	742	7	741	1	10	7	16	389	1	0
7412	0	3	3	742	7	741	1	10	26	16	389	1	0
7420	0	1	1	743	5	741	1	10	36	16	389	2	0
7420	0	2	2	743	5	741	1	10	7	16	389	2	0
7420	0	3	3	743	5	741	1	10	26	16	389	2	0
7428	0	1	1	744	3	741	1	10	36	16	389	3	0
7428	0	2	2	744	3	741	1	10	7	16	389	3	0
7428	0	3	3	744	3	741	1	10	26	16	389	3	0
7444	0	1	1	745	9	745	1	10	37	16	389	0	0
7444	0	2	2	745	9	745	1	10	15	16	389	0	0
7444	0	3	3	745	9	745	1	10	14	16	389	0	0
7452	0	1	1	746	7	745	1	10	37	16	389	1	0
7452	0	2	2	746	7	745	1	10	15	16	389	1	0
7452	0	3	3	746	7	745	1	10	14	16	389	1	0
7460	0	1	1	747	5	745	1	10	37	16	389	2	0
7460	0	2	2	747	5	745	1	10	15	16	389	2	0
7460	0	3	3	747	5	745	1	10	14	16	389	2	0
7468	0	1	1	748	3	745	1	10	37	16	389	3	0
7468	0	2	2	748	3	745	1	10	15	16	389	3	0
7468	0	3	3	748	3	745	1	10	14	16	389	3	0
7484	0	1	1	749	9	749	1	10	22	16	389	0	0
7484	0	2	2	749	9	749	1	10	19	16	389	0	0
7484	0	3	3	749	9	749	1	10	17	16	389	0	0
7492	0	1	1	750	7	749	1	10	22	16	389	1	0
7492	0	2	2	750	7	749	1	10	19	16	389	1	0
7492	0	3	3	750	7	749	1	10	17	16	389	1	0
7500	0	1	1	751	5	749	1	10	22	16	389	2	0
7500	0	2	2	751	5	749	1	10	19	16	389	2	0
7500	0	3	3	751	5	749	1	10	17	16	389	2	0
7508	0	1	1	752	3	749	1	10	22	16	389	3	0
7508	0	2	2	752	3	749	1	10	19	16	389	3	0
7508	0	3	3	752	3	749	1	10	17	16	389	3	0
7524	0	1	1	753	9	753	1	10	18	16	389	0	0
7524	0	2	2	753	9	753	1	10	37	16	389	0	0
7524	0	3	3	753	9	753	1	10	15	16	389	0	0
7532	0	1	1	754	7	753	1	10	18	16	389	1	0
7532	0	2	2	754	7	753	1	10	37	16	389	1	0
7532	0	3	3	754	7	753	1	10	15	16	389	1	0
7540	0	1	1	755	5	753	1	10	18	16	389	2	0
7540	0	2	2	755	5	753	1	10	37	16	389	2	0
7540	0	3	3	755	5	753	1	10	15	16	389	2	0
7548	0	1	1	756	3	753	1	10	18	16	389	3	0
7548	0	2	2	756	3	753	1	10	37	16	389	3	0
7548	0	3	3	756	3	753	1	10	15	16	389	3	0
7564	0	1	1	757	9	757	1	10	3	16	389	0	0
7564	0	2	2	757	9	757	1	10	24	16	389	0	0
7564	0	3	3	757	9	757	1	10	22	16	389	0	0
7564	0	5	5	757	9	757	1	10	10	16	389	0	0
7572	0	1	1	758	7	757	1	10	3	16	389	1	0
7572	0	2	2	758	7	757	1	10	24	16	389	1	0
7572	0	3	3	758	7	757	1	10	22	16	389	1	0
7572	0	5	5	758	7	757	1	10	10	16	389	1	0
7580	0	1	1	759	5	757	1	10	3	16	389	2	0
7580	0	2	2	759	5	757	1	10	24	16	389	2	0
7580	0	3	3	759	5	757	1	10	22	16	389	2	0
7580	0	5	5	759	5	757	1	10	10	16	389	2	0
7588	0	1	1	760	3	757	1	10	3	16	389	3	0
7588	0	2	2	760	3	757	1	10	24	16	389	3	0
7588	0	3	3	760	3	757	1	10	22	16	389	3	0
7588	0	5	5	760	3	757	1	10	10	16	389	3	0
7604	0	1	1	761	9	761	1	10	18	16	389	0	0
7604	0	2	2	761	9	761	1	10	29	16	389	0	0
7612	0	1	1	762	7	761	1	10	18	16	389	1	0
7612	0	2	2	762	7	761	1	10	29	16	389	1	0
7620	0	1	1	763	5	761	1	10	18	16	389	2	0
7620	0	2	2	763	5	761	1	10	29	16	389	2	0
7628	0	1	1	764	3	761	1	10	18	16	389	3	0
7628	0	2	2	764	3	761	1	10	29	16	389	3	0
7644	0	1	1	765	9	765	1	10	16	16	389	0	0
7644	0	2	2	765	9	765	1	10	30	16	389	0	0
7652	0	1	1	766	7	765	1	10	16	16	389	1	0
7652	0	2	2	766	7	765	1	10	30	16	389	1	0
7660	0	1	1	767	5	765	1	10	16	16	389	2	0
7660	0	2	2	767	5	765	1	10	30	16	389	2	0
7668	0	1	1	768	3	765	1	10	16	16	389	3	0
7668	0	2	2	768	3	765	1	10	30	16	389	3	0
7684	0	1	1	769	9	769	1	10	14	16	389	0	0
7684	0	2	2	769	9	769	1	10	19	16	389	0	0
7692	0	1	1	770	7	769	1	10	14	16	389	1	0
7692	0	2	2	770	7	769	1	10	19	16	389	1	0
7700	0	1	1	771	5	769	1	10	14	16	389	2	0
7700	0	2	2	771	5	769	1	10	19	16	389	2	0
7708	0	1	1	772	3	769	1	10	14	16	389	3	0
7708	0	2	2	772	3	769	1	10	19	16	389	3	0
7724	0	1	1	773	9	773	1	10	23	16	389	0	0
7724	0	2	2	773	9	773	1	10	18	16	389	0	0
7732	0	1	1	774	7	773	1	10	23	16	389	1	0
7732	0	2	2	774	7	773	1	10	18	16	389	1	0
7740	0	1	1	775	5	773	1	10	23	16	389	2	0
7740	0	2	2	775	5	773	1	10	18	16	389	2	0
7748	0	1	1	776	3	773	1	10	23	16	389	3	0
7748	0	2	2	776	3	773	1	10	18	16	389	3	0
7764	0	1	1	777	9	777	1	10	8	16	389	0	0
7764	0	2	2	777	9	777	1	10	10	16	389	0	0
7764	0	3	3	777	9	777	1	10	38	16	389	0	0
7772	0	1	1	778	7	777	1	10	8	16	389	1	0
7772	0	2	2	778	7	777	1	10	10	16	389	1	0
7772	0	3	3	778	7	777	1	10	38	16	389	1	0
7780	0	1	1	779	5	777	1	10	8	16	389	2	0
7780	0	2	2	779	5	777	1	10	10	16	389	2	0
7780	0	3	3	779	5	777	1	10	38	16	389	2	0
7788	0	1	1	780	3	777	1	10	8	16	389	3	0
7788	0	2	2	780	3	777	1	10	10	16	389	3	0
7788	0	3	3	780	3	777	1	10	38	16	389	3	0
7804	0	1	1	781	9	781	1	10	26	16	389	0	0
7804	0	2	2	781	9	781	1	10	22	16	389	0	0
7804	0	3	3	781	9	781	1	10	9	16	389	0	0
7812	0	1	1	782	7	781	1	10	26	16	389	1	0
7812	0	2	2	782	7	781	1	10	22	16	389	1	0
7812	0	3	3	782	7	781	1	10	9	16	389	1	0
7820	0	1	1	783	5	781	1	10	26	16	389	2	0
7820	0	2	2	783	5	781	1	10	22	16	389	2	0
7820	0	3	3	783	5	781	1	10	9	16	389	2	0
7828	0	1	1	784	3	781	1	10	26	16	389	3	0
7828	0	2	2	784	3	781	1	10	22	16	389	3	0
7828	0	3	3	784	3	781	1	10	9	16	389	3	0
7844	0	1	1	785	9	785	1	10	16	16	389	0	0
7844	0	2	2	785	9	785	1	10	32	16	389	0	0
7844	0	3	3	785	9	785	1	10	8	16	389	0	0
7852	0	1	1	786	7	785	1	10	16	16	389	1	0
7852	0	2	2	786	7	785	1	10	32	16	389	1	0
7852	0	3	3	786	7	785	1	10	8	16	389	1	0
7860	0	1	1	787	5	785	1	10	16	16	389	2	0
7860	0	2	2	787	5	785	1	10	32	16	389	2	0
7860	0	3	3	787	5	785	1	10	8	16	389	2	0
7868	0	1	1	788	3	785	1	10	16	16	389	3	0
7868	0	2	2	788	3	785	1	10	32	16	389	3	0
7868	0	3	3	788	3	785	1	10	8	16	389	3	0
7884	0	1	1	789	9	789	1	10	29	16	389	0	0
7884	0	2	2	789	9	789	1	10	25	16	389	0	0
7884	0	3	3	789	9	789	1	10	20	16	389	0	0
7892	0	1	1	790	7	789	1	10	29	16	389	1	0
7892	0	2	2	790	7	789	1	10	25	16	389	1	0
7892	0	3	3	790	7	789	1	10	20	16	389	1	0
7900	0	1	1	791	5	789	1	10	29	16	389	2	0
7900	0	2	2	791	5	789	1	10	25	16	389	2	0
7900	0	3	3	791	5	789	1	10	20	16	389	2	0
7908	0	1	1	792	3	789	1	10	29	16	389	3	0
7908	0	2	2	792	3	789	1	10	25	16	389	3	0
7908	0	3	3	792	3	789	1	10	20	16	389	3	0
7924	0	1	1	793	9	793	1	10	34	16	389	0	0
7924	0	2	2	793	9	793	1	10	18	16	389	0	0
7924	0	4	4	793	9	793	1	10	21	16	389	0	0
7924	0	5	5	793	9	793	1	10	16	16	389	0	0
7932	0	1	1	794	7	793	1	10	34	16	389	1	0
7932	0	2	2	794	7	793	1	10	18	16	389	1	0
7932	0	4	4	794	7	793	1	10	21	16	389	1	0
7932	0	5	5	794	7	793	1	10	16	16	389	1	0
7940	0	1	1	795	5	793	1	10	34	16	389	2	0
7940	0	2	2	795	5	793	1	10	18	16	389	2	0
7940	0	4	4	795	5	793	1	10	21	16	389	2	0
7940	0	5	5	795	5	793	1	10	16	16	389	2	0
7948	0	1	1	796	3	793	1	10	34	16	389	3	0
7948	0	2	2	796	3	793	1	10	18	16	389	3	0
7948	0	4	4	796	3	793	1	10	21	16	389	3	0
7948	0	5	5	796	3	793	1	10	16	16	389	3	0
7964	0	1	1	797	9	797	1	10	28	16	389	0	0
7964	0	2	2	797	9	797	1	10	35	16	389	0	0
7964	0	4	4	797	9	797	1	10	4	16	389	0	0
7972	0	1	1	798	7	797	1	10	28	16	389	1	0
7972	0	2	2	798	7	797	1	10	35	16	389	1	0
7972	0	4	4	798	7	797	1	10	4	16	389	1	0
7980	0	1	1	799	5	797	1	10	28	16	389	2	0
7980	0	2	2	799	5	797	1	10	35	16	389	2	0
7980	0	4	4	799	5	797	1	10	4	16	389	2	0
7988	0	1	1	800	3	797	1	10	28	16	389	3	0
7988	0	2	2	800	3	797	1	10	35	16	389	3	0
7988	0	4	4	800	3	797	1	10	4	16	389	3	0
8004	0	1	1	801	9	801	1	10	12	16	389	0	0
8004	0	2	2	801	9	801	1	10	29	16	389	0	0
8012	0	1	1	802	7	801	1	10	12	16	389	1	0
8012	0	2	2	802	7	801	1	10	29	16	389	1	0
8020	0	1	1	803	5	801	1	10	12	16	389	2	0
8020	0	2	2	803	5	801	1	10	29	16	389	2	0
8028	0	1	1	804	3	801	1	10	12	16	389	3	0
8028	0	2	2	804	3	801	1	10	29	16	389	3	0
8044	0	1	1	805	9	805	1	10	14	16	389	0	0
8044	0	2	2	805	9	805	1	10	26	16	389	0	0
8052	0	1	1	806	7	805	1	10	14	16	389	1	0
8052	0	2	2	806	7	805	1	10	26	16	389	1	0
8060	0	1	1	807	5	805	1	10	14	16	389	2	0
8060	0	2	2	807	5	805	1	10	26	16	389	2	0
8068	0	1	1	808	3	805	1	10	14	16	389	3	0
8068	0	2	2	808	3	805	1	10	26	16	389	3	0
8084	0	1	1	809	9	809	1	10	40	16	389	0	0
8084	0	2	2	809	9	809	1	10	29	16	389	0	0
8084	0	3	3	809	9	809	1	10	22	16	389	0	0
8092	0	1	1	810	7	809	1	10	40	16	389	1	0
8092	0	2	2	810	7	809	1	10	29	16	389	1	0
8092	0	3	3	810	7	809	1	10	22	16	389	1	0
8100	0	1	1	811	5	809	1	10	40	16	389	2	0
8100	0	2	2	811	5	809	1	10	29	16	389	2	0
8100	0	3	3	811	5	809	1	10	22	16	389	2	0
8108	0	1	1	812	3	809	1	10	40	16	389	3	0
8108	0	2	2	812	3	809	1	10	29	16	389	3	0
8108	0	3	3	812	3	809	1	10	22	16	389	3	0
8124	0	1	1	813	9	813	1	10	19	16	389	0	0
8124	0	2	2	813	9	813	1	10	4	16	389	0	0
8124	0	3	3	813	9	813	1	10	10	16	389	0	0
8132	0	1	1	814	7	813	1	10	19	16	389	1	0
8132	0	2	2	814	7	813	1	10	4	16	389	1	0
8132	0	3	3	814	7	813	1	10	10	16	389	1	0
8140	0	1	1	815	5	813	1	10	19	16	389	2	0
8140	0	2	2	815	5	813	1	10	4	16	389	2	0
8140	0	3	3	815	5	813	1	10	10	16	389	2	0
8148	0	1	1	816	3	813	1	10	19	16	389	3	0
8148	0	2	2	816	3	813	1	10	4	16	389	3	0
8148	0	3	3	816	3	813	1	10	10	16	389	3	0
8164	0	1	1	817	9	817	1	10	40	16	389	0	0
8164	0	2	2	817	9	817	1	10	24	16	389	0	0
8164	0	3	3	817	9	817	1	10	22	16	389	0	0
8172	0	1	1	818	7	817	1	10	40	16	389	1	0
8172	0	2	2	818	7	817	1	10	24	16	389	1	0
8172	0	3	3	818	7	817	1	10	22	16	389	1	0
8180	0	1	1	819	5	817	1	10	40	16	389	2	0
8180	0	2	2	819	5	817	1	10	24	16	389	2	0
8180	0	3	3	819	5	817	1	10	22	16	389	2	0
8188	0	1	1	820	3	817	1	10	40	16	389	3	0
8188	0	2	2	820	3	817	1	10	24	16	389	3	0
8188	0	3	3	820	3	817	1	10	22	16	389	3	0
8204	0	1	1	821	9	821	1	10	24	16	389	0	0
8204	0	2	2	821	9	821	1	10	4	16	389	0	0
8204	0	3	3	821	9	821	1	10	37	16	389	0	0
8212	0	1	1	822	7	821	1	10	24	16	389	1	0
8212	0	2	2	822	7	821	1	10	4	16	389	1	0
8212	0	3	3	822	7	821	1	10	37	16	389	1	0
8220	0	1	1	823	5	821	1	10	24	16	389	2	0
8220	0	2	2	823	5	821	1	10	4	16	389	2	0
8220	0	3	3	823	5	821	1	10	37	16	389	2	0
8228	0	1	1	824	3	821	1	10	24	16	389	3	0
8228	0	2	2	824	3	821	1	10	4	16	389	3	0
8228	0	3	3	824	3	821	1	10	37	16	389	3	0
8244	0	1	1	825	9	825	1	10	33	16	389	0	0
8244	0	2	2	825	9	825	1	10	29	16	389	0	0
8244	0	3	3	825	9	825	1	10	20	16	389	0	0
8252	0	1	1	826	7	825	1	10	33	16	389	1	0
8252	0	2	2	826	7	825	1	10	29	16	389	1	0
8252	0	3	3	826	7	825	1	10	20	16	389	1	0
8260	0	1	1	827	5	825	1	10	33	16	389	2	0
8260	0	2	2	827	5	825	1	10	29	16	389	2	0
8260	0	3	3	827	5	825	1	10	20	16	389	2	0
8268	0	1	1	828	3	825	1	10	33	16	389	3	0
8268	0	2	2	828	3	825	1	10	29	16	389	3	0
8268	0	3	3	828	3	825	1	10	20	16	389	3	0
8284	0	1	1	829	9	829	1	10	38	16	389	0	0
8284	0	2	2	829	9	829	1	10	19	16	389	0	0
8284	0	3	3	829	9	829	1	10	19	16	389	0	0
8292	0	1	1	830	7	829	1	10	38	16	389	1	0
8292	0	2	2	830	7	829	1	10	19	16	389	1	0
8292	0	3	3	830	7	829	1	10	19	16	389	1	0
8300	0	1	1	831	5	829	1	10	38	16	389	2	0
8300	0	2	2	831	5	829	1	10	19	16	389	2	0
8300	0	3	3	831	5	829	1	10	19	16	389	2	0
8308	0	1	1	832	3	829	1	10	38	16	389	3	0
8308	0	2	2	832	3	829	1	10	19	16	389	3	0
8308	0	3	3	832	3	829	1	10	19	16	389	3	0
8324	0	1	1	833	9	833	1	10	3	16	389	0	0
8324	0	2	2	833	9	833	1	10	37	16	389	0	0
8332	0	1	1	834	7	833	1	10	3	16	389	1	0
8332	0	2	2	834	7	833	1	10	37	16	389	1	0
8340	0	1	1	835	5	833	1	10	3	16	389	2	0
8340	0	2	2	835	5	833	1	10	37	16	389	2	0
8348	0	1	1	836	3	833	1	10	3	16	389	3	0
8348	0	2	2	836	3	833	1	10	37	16	389	3	0
8364	0	1	1	837	9	837	1	10	11	16	389	0	0
8364	0	2	2	837	9	837	1	10	15	16	389	0	0
8364	0	4	4	837	9	837	1	10	1	16	389	0	0
8364	0	5	5	837	9	837	1	10	10	16	389	0	0
8372	0	1	1	838	7	837	1	10	11	16	389	1	0
8372	0	2	2	838	7	837	1	10	15	16	389	1	0
8372	0	4	4	838	7	837	1	10	1	16	389	1	0
8372	0	5	5	838	7	837	1	10	10	16	389	1	0
8380	0	1	1	839	5	837	1	10	11	16	389	2	0
8380	0	2	2	839	5	837	1	10	15	16	389	2	0
8380	0	4	4	839	5	837	1	10	1	16	389	2	0
8380	0	5	5	839	5	837	1	10	10	16	389	2	0
8388	0	1	1	840	3	837	1	10	11	16	389	3	0
8388	0	2	2	840	3	837	1	10	15	16	389	3	0
8388	0	4	4	840	3	837	1	10	1	16	389	3	0
8388	0	5	5	840	3	837	1	10	10	16	389	3	0
8404	0	1	1	841	9	841	1	10	17	16	389	0	0
8404	0	2	2	841	9	841	1	10	23	16	389	0	0
8404	0	5	5	841	9	841	1	10	3	16	389	0	0
8412	0	1	1	842	7	841	1	10	17	16	389	1	0
8412	0	2	2	842	7	841	1	10	23	16	389	1	0
8412	0	5	5	842	7	841	1	10	3	16	389	1	0
8420	0	1	1	843	5	841	1	10	17	16	389	2	0
8420	0	2	2	843	5	841	1	10	23	16	389	2	0
8420	0	5	5	843	5	841	1	10	3	16	389	2	0
8428	0	1	1	844	3	841	1	10	17	16	389	3	0
8428	0	2	2	844	3	841	1	10	23	16	389	3	0
8428	0	5	5	844	3	841	1	10	3	16	389	3	0
8444	0	1	1	845	9	845	1	10	24	16	389	0	0
8444	0	2	2	845	9	845	1	10	21	16	389	0	0
8444	0	3	3	845	9	845	1	10	20	16	389	0	0
8452	0	1	1	846	7	845	1	10	24	16	389	1	0
8452	0	2	2	846	7	845	1	10	21	16	389	1	0
8452	0	3	3	846	7	845	1	10	20	16	389	1	0
8460	0	1	1	847	5	845	1	10	24	16	389	2	0
8460	0	2	2	847	5	845	1	10	21	16	389	2	0
8460	0	3	3	847	5	845	1	10	20	16	389	2	0
8468	0	1	1	848	3	845	1	10	24	16	389	3	0
8468	0	2	2	848	3	845	1	10	21	16	389	3	0
8468	0	3	3	848	3	845	1	10	20	16	389	3	0
8484	0	1	1	849	9	849	1	10	18	16	389	0	0
8484	0	2	2	849	9	849	1	10	19	16	389	0	0
8484	0	3	3	849	9	849	1	10	5	16	389	0	0
8492	0	1	1	850	7	849	1	10	18	16	389	1	0
8492	0	2	2	850	7	849	1	10	19	16	389	1	0
8492	0	3	3	850	7	849	1	10	5	16	389	1	0
8500	0	1	1	851	5	849	1	10	18	16	389	2	0
8500	0	2	2	851	5	849	1	10	19	16	389	2	0
8500	0	3	3	851	5	849	1	10	5	16	389	2	0
8508	0	1	1	852	3	849	1	10	18	16	389	3	0
8508	0	2	2	852	3	849	1	10	19	16	389	3	0
8508	0	3	3	852	3	849	1	10	5	16	389	3	0
8524	0	1	1	853	9	853	1	10	20	16	389	0	0
8524	0	2	2	853	9	853	1	10	31	16	389	0	0
8524	0	3	3	853	9	853	1	10	31	16	389	0	0
8532	0	1	1	854	7	853	1	10	20	16	389	1	0
8532	0	2	2	854	7	853	1	10	31	16	389	1	0
8532	0	3	3	854	7	853	1	10	31	16	389	1	0
8540	0	1	1	855	5	853	1	10	20	16	389	2	0
8540	0	2	2	855	5	853	1	10	31	16	389	2	0
8540	0	3	3	855	5	853	1	10	31	16	389	2	0
8548	0	1	1	856	3	853	1	10	20	16	389	3	0
8548	0	2	2	856	3	853	1	10	31	16	389	3	0
8548	0	3	3	856	3	853	1	10	31	16	389	3	0
8564	0	1	1	857	9	857	1	10	1	16	389	0	0
8564	0	2	2	857	9	857	1	10	23	16	389	0	0
8572	0	1	1	858	7	857	1	10	1	16	389	1	0
8572	0	2	2	858	7	857	1	10	23	16	389	1	0
8580	0	1	1	859	5	857	1	10	1	16	389	2	0
8580	0	2	2	859	5	857	1	10	23	16	389	2	0
8588	0	1	1	860	3	857	1	10	1	16	389	3	0
8588	0	2	2	860	3	857	1	10	23	16	389	3	0
8604	0	1	1	861	9	861	1	10	11	16	389	0	0
8604	0	2	2	861	9	861	1	10	39	16	389	0	0
8612	0	1	1	862	7	861	1	10	11	16	389	1	0
8612	0	2	2	862	7	861	1	10	39	16	389	1	0
8620	0	1	1	863	5	861	1	10	11	16	389	2	0
8620	0	2	2	863	5	861	1	10	39	16	389	2	0
8628	0	1	1	864	3	861	1	10	11	16	389	3	0
8628	0	2	2	864	3	861	1	10	39	16	389	3	0
8644	0	1	1	865	9	865	1	10	27	16	389	0	0
8644	0	2	2	865	9	865	1	10	33	16	389	0	0
8644	0	4	4	865	9	865	1	10	32	16	389	0	0
8644	0	5	5	865	9	865	1	10	29	16	389	0	0
8652	0	1	1	866	7	865	1	10	27	16	389	1	0
8652	0	2	2	866	7	865	1	10	33	16	389	1	0
8652	0	4	4	866	7	865	1	10	32	16	389	1	0
8652	0	5	5	866	7	865	1	10	29	16	389	1	0
8660	0	1	1	867	5	865	1	10	27	16	389	2	0
8660	0	2	2	867	5	865	1	10	33	16	389	2	0
8660	0	4	4	867	5	865	1	10	32	16	389	2	0
8660	0	5	5	867	5	865	1	10	29	16	389	2	0
8668	0	1	1	868	3	865	1	10	27	16	389	3	0
8668	0	2	2	868	3	865	1	10	33	16	389	3	0
8668	0	4	4	868	3	865	1	10	32	16	389	3	0
8668	0	5	5	868	3	865	1	10	29	16	389	3	0
8684	0	1	1	869	9	869	1	10	39	16	389	0	0
8684	0	2	2	869	9	869	1	10	38	16	389	0	0
8692	0	1	1	870	7	869	1	10	39	16	389	1	0
8692	0	2	2	870	7	869	1	10	38	16	389	1	0
8700	0	1	1	871	5	869	1	10	39	16	389	2	0
8700	0	2	2	871	5	869	1	10	38	16	389	2	0
8708	0	1	1	872	3	869	1	10	39	16	389	3	0
8708	0	2	2	872	3	869	1	10	38	16	389	3	0
8724	0	1	1	873	9	873	1	10	17	16	389	0	0
8724	0	2	2	873	9	873	1	10	40	16	389	0	0
8724	0	3	3	873	9	873	1	10	24	16	389	0	0
8732	0	1	1	874	7	873	1	10	17	16	389	1	0
8732	0	2	2	874	7	873	1	10	40	16	389	1	0
8732	0	3	3	874	7	873	1	10	24	16	389	1	0
8740	0	1	1	875	5	873	1	10	17	16	389	2	0
8740	0	2	2	875	5	873	1	10	40	16	389	2	0
8740	0	3	3	875	5	873	1	10	24	16	389	2	0
8748	0	1	1	876	3	873	1	10	17	16	389	3	0
8748	0	2	2	876	3	873	1	10	40	16	389	3	0
8748	0	3	3	876	3	873	1	10	24	16	389	3	0
8764	0	1	1	877	9	877	1	10	38	16	389	0	0
8764	0	2	2	877	9	877	1	10	3	16	389	0	0
8764	0	3	3	877	9	877	1	10	8	16	389	0	0
8772	0	1	1	878	7	877	1	10	38	16	389	1	0
8772	0	2	2	878	7	877	1	10	3	16	389	1	0
8772	0	3	3	878	7	877	1	10	8	16	389	1	0
8780	0	1	1	879	5	877	1	10	38	16	389	2	0
8780	0	2	2	879	5	877	1	10	3	16	389	2	0
8780	0	3	3	879	5	877	1	10	8	16	389	2	0
8788	0	1	1	880	3	877	1	10	38	16	389	3	0
8788	0	2	2	880	3	877	1	10	3	16	389	3	0
8788	0	3	3	880	3	877	1	10	8	16	389	3	0
8804	0	1	1	881	9	881	1	10	11	16	389	0	0
8804	0	2	2	881	9	881	1	10	35	16	389	0	0
8804	0	3	3	881	9	881	1	10	29	16	389	0	0
8812	0	1	1	882	7	881	1	10	11	16	389	1	0
8812	0	2	2	882	7	881	1	10	35	16	389	1	0
8812	0	3	3	882	7	881	1	10	29	16	389	1	0
8820	0	1	1	883	5	881	1	10	11	16	389	2	0
8820	0	2	2	883	5	881	1	10	35	16	389	2	0
8820	0	3	3	883	5	881	1	10	29	16	389	2	0
8828	0	1	1	884	3	881	1	10	11	16	389	3	0
8828	0	2	2	884	3	881	1	10	35	16	389	3	0
8828	0	3	3	884	3	881	1	10	29	16	389	3	0
8844	0	1	1	885	9	885	1	10	8	16	389	0	0
8844	0	2	2	885	9	885	1	10	14	16	389	0	0
8844	0	3	3	885	9	885	1	10	4	16	389	0	0
8852	0	1	1	886	7	885	1	10	8	16	389	1	0
8852	0	2	2	886	7	885	1	10	14	16	389	1	0
8852	0	3	3	886	7	885	1	10	4	16	389	1	0
8860	0	1	1	887	5	885	1	10	8	16	389	2	0
8860	0	2	2	887	5	885	1	10	14	16	389	2	0
8860	0	3	3	887	5	885	1	10	4	16	389	2	0
8868	0	1	1	888	3	885	1	10	8	16	389	3	0
8868	0	2	2	888	3	885	1	10	14	16	389	3	0
8868	0	3	3	888	3	885	1	10	4	16	389	3	0
8884	0	1	1	889	9	889	1	10	6	16	389	0	0
8884	0	2	2	889	9	889	1	10	36	16	389	0	0
8892	0	1	1	890	7	889	1	10	6	16	389	1	0
8892	0	2	2	890	7	889	1	10	36	16	389	1	0
