% time	cellId	IMSI	RNTI	frame	sframe	scPrdStartFr	scPrdStartSf	resPscch	sizeTb	pscchRbLen	pscchStartRb	hopping	hoppingInfo	psschRbLen	psschStartRb	iTrp	mcs	l1GroupDstId	dropped
7838	0	2	2	785	3	785	1	30	6	1	31	0	255	10	32	0	16	255	0
7841	0	3	3	785	6	785	1	144	6	1	46	0	255	10	8	0	16	255	0
7842	0	1	1	785	7	785	1	33	6	1	32	0	255	10	16	0	16	255	0
7842	0	2	2	785	7	785	1	30	6	1	3	0	255	10	32	0	16	255	0
7876	0	1	1	789	1	789	1	28	6	1	31	0	255	10	29	0	16	255	0
7877	0	2	2	789	2	789	1	9	6	1	1	0	255	10	25	0	16	255	0
7878	0	3	3	789	3	789	1	122	6	1	15	0	255	10	20	0	16	255	0
7879	0	2	2	789	4	789	1	9	6	1	29	0	255	10	25	0	16	255	0
7880	0	1	1	789	5	789	1	28	6	1	3	0	255	10	29	0	16	255	0
7880	0	3	3	789	5	789	1	122	6	1	43	0	255	10	20	0	16	255	0
7916	0	4	4	793	1	793	1	80	6	1	10	0	255	10	21	0	16	255	0
7917	0	2	2	793	2	793	1	65	6	1	8	0	255	10	18	0	16	255	0
7917	0	5	5	793	2	793	1	22	6	1	30	0	255	10	16	0	16	255	0
7919	0	2	2	793	4	793	1	65	6	1	36	0	255	10	18	0	16	255	0
7920	0	4	4	793	5	793	1	80	6	1	38	0	255	10	21	0	16	255	0
7922	0	1	1	793	7	793	1	174	6	1	21	0	255	10	34	0	16	255	0
7922	0	5	5	793	7	793	1	22	6	1	2	0	255	10	16	0	16	255	0
7923	0	1	1	793	8	793	1	174	6	1	49	0	255	10	34	0	16	255	0
7956	0	4	4	797	1	797	1	70	6	1	36	0	255	10	4	0	16	255	0
7957	0	2	2	797	2	797	1	78	6	1	37	0	255	10	35	0	16	255	0
7958	0	1	1	797	3	797	1	18	6	1	2	0	255	10	28	0	16	255	0
7961	0	1	1	797	6	797	1	18	6	1	30	0	255	10	28	0	16	255	0
7962	0	2	2	797	7	797	1	78	6	1	9	0	255	10	35	0	16	255	0
7962	0	4	4	797	7	797	1	70	6	1	8	0	255	10	4	0	16	255	0
7996	0	1	1	801	1	801	1	80	6	1	10	0	255	10	12	0	16	255	0
7999	0	2	2	801	4	801	1	157	6	1	47	0	255	10	29	0	16	255	0
8000	0	1	1	801	5	801	1	80	6	1	38	0	255	10	12	0	16	255	0
8001	0	2	2	801	6	801	1	157	6	1	19	0	255	10	29	0	16	255	0
8036	0	1	1	805	1	805	1	126	6	1	43	0	255	10	14	0	16	255	0
8038	0	2	2	805	3	805	1	2	6	1	0	0	255	10	26	0	16	255	0
8039	0	2	2	805	4	805	1	2	6	1	28	0	255	10	26	0	16	255	0
8042	0	1	1	805	7	805	1	126	6	1	15	0	255	10	14	0	16	255	0
8078	0	3	3	809	3	809	1	2	6	1	0	0	255	10	22	0	16	255	0
8079	0	1	1	809	4	809	1	67	6	1	8	0	255	10	40	0	16	255	0
8079	0	2	2	809	4	809	1	171	6	1	21	0	255	10	29	0	16	255	0
8079	0	3	3	809	4	809	1	2	6	1	28	0	255	10	22	0	16	255	0
8080	0	2	2	809	5	809	1	171	6	1	49	0	255	10	29	0	16	255	0
8081	0	1	1	809	6	809	1	67	6	1	36	0	255	10	40	0	16	255	0
8116	0	1	1	813	1	813	1	98	6	1	40	0	255	10	19	0	16	255	0
8116	0	2	2	813	1	813	1	136	6	1	17	0	255	10	4	0	16	255	0
8117	0	3	3	813	2	813	1	71	6	1	36	0	255	10	10	0	16	255	0
8118	0	1	1	813	3	813	1	98	6	1	12	0	255	10	19	0	16	255	0
8120	0	2	2	813	5	813	1	136	6	1	45	0	255	10	4	0	16	255	0
8123	0	3	3	813	8	813	1	71	6	1	8	0	255	10	10	0	16	255	0
8157	0	2	2	817	2	817	1	162	6	1	48	0	255	10	24	0	16	255	0
8158	0	1	1	817	3	817	1	30	6	1	31	0	255	10	40	0	16	255	0
8158	0	2	2	817	3	817	1	162	6	1	20	0	255	10	24	0	16	255	0
8158	0	3	3	817	3	817	1	170	6	1	21	0	255	10	22	0	16	255	0
8159	0	3	3	817	4	817	1	170	6	1	49	0	255	10	22	0	16	255	0
8162	0	1	1	817	7	817	1	30	6	1	3	0	255	10	40	0	16	255	0
8198	0	1	1	821	3	821	1	79	6	1	37	0	255	10	24	0	16	255	0
8198	0	2	2	821	3	821	1	79	6	1	37	0	255	10	4	0	16	255	0
8200	0	3	3	821	5	821	1	4	6	1	0	0	255	10	37	0	16	255	0
8201	0	3	3	821	6	821	1	4	6	1	28	0	255	10	37	0	16	255	0
8203	0	1	1	821	8	821	1	79	6	1	9	0	255	10	24	0	16	255	0
8203	0	2	2	821	8	821	1	79	6	1	9	0	255	10	4	0	16	255	0
8236	0	1	1	825	1	825	1	32	6	1	4	0	255	10	33	0	16	255	0
8236	0	2	2	825	1	825	1	32	6	1	4	0	255	10	29	0	16	255	0
8236	0	3	3	825	1	825	1	40	6	1	5	0	255	10	20	0	16	255	0
8241	0	1	1	825	6	825	1	32	6	1	32	0	255	10	33	0	16	255	0
8241	0	2	2	825	6	825	1	32	6	1	32	0	255	10	29	0	16	255	0
8242	0	3	3	825	7	825	1	40	6	1	33	0	255	10	20	0	16	255	0
8276	0	1	1	829	1	829	1	168	6	1	21	0	255	10	38	0	16	255	0
8277	0	1	1	829	2	829	1	168	6	1	49	0	255	10	38	0	16	255	0
8277	0	2	2	829	2	829	1	106	6	1	41	0	255	10	19	0	16	255	0
8277	0	3	3	829	2	829	1	127	6	1	43	0	255	10	19	0	16	255	0
8278	0	2	2	829	3	829	1	106	6	1	13	0	255	10	19	0	16	255	0
8283	0	3	3	829	8	829	1	127	6	1	15	0	255	10	19	0	16	255	0
8320	0	1	1	833	5	833	1	53	6	1	34	0	255	10	3	0	16	255	0
8320	0	2	2	833	5	833	1	165	6	1	48	0	255	10	37	0	16	255	0
8321	0	1	1	833	6	833	1	53	6	1	6	0	255	10	3	0	16	255	0
8321	0	2	2	833	6	833	1	165	6	1	20	0	255	10	37	0	16	255	0
8356	0	2	2	837	1	837	1	35	6	1	32	0	255	10	15	0	16	255	0
8357	0	4	4	837	2	837	1	65	6	1	8	0	255	10	1	0	16	255	0
8357	0	5	5	837	2	837	1	148	6	1	46	0	255	10	10	0	16	255	0
8359	0	2	2	837	4	837	1	35	6	1	4	0	255	10	15	0	16	255	0
8359	0	4	4	837	4	837	1	65	6	1	36	0	255	10	1	0	16	255	0
8360	0	1	1	837	5	837	1	76	6	1	9	0	255	10	11	0	16	255	0
8360	0	5	5	837	5	837	1	148	6	1	18	0	255	10	10	0	16	255	0
8363	0	1	1	837	8	837	1	76	6	1	37	0	255	10	11	0	16	255	0
8396	0	5	5	841	1	841	1	168	6	1	21	0	255	10	3	0	16	255	0
8397	0	2	2	841	2	841	1	137	6	1	17	0	255	10	23	0	16	255	0
8397	0	5	5	841	2	841	1	168	6	1	49	0	255	10	3	0	16	255	0
8398	0	1	1	841	3	841	1	146	6	1	18	0	255	10	17	0	16	255	0
8401	0	2	2	841	6	841	1	137	6	1	45	0	255	10	23	0	16	255	0
8403	0	1	1	841	8	841	1	146	6	1	46	0	255	10	17	0	16	255	0
8436	0	2	2	845	1	845	1	154	6	1	47	0	255	10	21	0	16	255	0
8436	0	3	3	845	1	845	1	161	6	1	48	0	255	10	20	0	16	255	0
8437	0	3	3	845	2	845	1	161	6	1	20	0	255	10	20	0	16	255	0
8438	0	2	2	845	3	845	1	154	6	1	19	0	255	10	21	0	16	255	0
8440	0	1	1	845	5	845	1	158	6	1	47	0	255	10	24	0	16	255	0
8442	0	1	1	845	7	845	1	158	6	1	19	0	255	10	24	0	16	255	0
8477	0	2	2	849	2	849	1	148	6	1	46	0	255	10	19	0	16	255	0
8478	0	3	3	849	3	849	1	114	6	1	14	0	255	10	5	0	16	255	0
8479	0	3	3	849	4	849	1	114	6	1	42	0	255	10	5	0	16	255	0
8480	0	1	1	849	5	849	1	116	6	1	14	0	255	10	18	0	16	255	0
8480	0	2	2	849	5	849	1	148	6	1	18	0	255	10	19	0	16	255	0
8481	0	1	1	849	6	849	1	116	6	1	42	0	255	10	18	0	16	255	0
8516	0	2	2	853	1	853	1	168	6	1	21	0	255	10	31	0	16	255	0
8517	0	2	2	853	2	853	1	168	6	1	49	0	255	10	31	0	16	255	0
8518	0	1	1	853	3	853	1	149	6	1	46	0	255	10	20	0	16	255	0
8518	0	3	3	853	3	853	1	149	6	1	46	0	255	10	31	0	16	255	0
8521	0	1	1	853	6	853	1	149	6	1	18	0	255	10	20	0	16	255	0
8521	0	3	3	853	6	853	1	149	6	1	18	0	255	10	31	0	16	255	0
8561	0	1	1	857	6	857	1	103	6	1	40	0	255	10	1	0	16	255	0
8561	0	2	2	857	6	857	1	69	6	1	8	0	255	10	23	0	16	255	0
8563	0	1	1	857	8	857	1	103	6	1	12	0	255	10	1	0	16	255	0
8563	0	2	2	857	8	857	1	69	6	1	36	0	255	10	23	0	16	255	0
8597	0	1	1	861	2	861	1	25	6	1	3	0	255	10	11	0	16	255	0
8598	0	2	2	861	3	861	1	170	6	1	21	0	255	10	39	0	16	255	0
8599	0	2	2	861	4	861	1	170	6	1	49	0	255	10	39	0	16	255	0
8601	0	1	1	861	6	861	1	25	6	1	31	0	255	10	11	0	16	255	0
8637	0	4	4	865	2	865	1	22	6	1	30	0	255	10	32	0	16	255	0
8640	0	1	1	865	5	865	1	76	6	1	9	0	255	10	27	0	16	255	0
8641	0	2	2	865	6	865	1	125	6	1	15	0	255	10	33	0	16	255	0
8642	0	4	4	865	7	865	1	22	6	1	2	0	255	10	32	0	16	255	0
8642	0	5	5	865	7	865	1	111	6	1	41	0	255	10	29	0	16	255	0
8643	0	1	1	865	8	865	1	76	6	1	37	0	255	10	27	0	16	255	0
8643	0	2	2	865	8	865	1	125	6	1	43	0	255	10	33	0	16	255	0
8643	0	5	5	865	8	865	1	111	6	1	13	0	255	10	29	0	16	255	0
8676	0	2	2	869	1	869	1	175	6	1	49	0	255	10	38	0	16	255	0
8681	0	1	1	869	6	869	1	159	6	1	47	0	255	10	39	0	16	255	0
8683	0	1	1	869	8	869	1	159	6	1	19	0	255	10	39	0	16	255	0
8683	0	2	2	869	8	869	1	175	6	1	21	0	255	10	38	0	16	255	0
8717	0	1	1	873	2	873	1	36	6	1	32	0	255	10	17	0	16	255	0
8717	0	3	3	873	2	873	1	22	6	1	30	0	255	10	24	0	16	255	0
8719	0	2	2	873	4	873	1	171	6	1	21	0	255	10	40	0	16	255	0
8720	0	1	1	873	5	873	1	36	6	1	4	0	255	10	17	0	16	255	0
8720	0	2	2	873	5	873	1	171	6	1	49	0	255	10	40	0	16	255	0
8722	0	3	3	873	7	873	1	22	6	1	2	0	255	10	24	0	16	255	0
8756	0	1	1	877	1	877	1	104	6	1	13	0	255	10	38	0	16	255	0
8758	0	2	2	877	3	877	1	66	6	1	8	0	255	10	3	0	16	255	0
8760	0	2	2	877	5	877	1	66	6	1	36	0	255	10	3	0	16	255	0
8760	0	3	3	877	5	877	1	116	6	1	14	0	255	10	8	0	16	255	0
8761	0	3	3	877	6	877	1	116	6	1	42	0	255	10	8	0	16	255	0
8763	0	1	1	877	8	877	1	104	6	1	41	0	255	10	38	0	16	255	0
8796	0	1	1	881	1	881	1	56	6	1	7	0	255	10	11	0	16	255	0
8796	0	2	2	881	1	881	1	49	6	1	34	0	255	10	35	0	16	255	0
8797	0	1	1	881	2	881	1	56	6	1	35	0	255	10	11	0	16	255	0
8797	0	2	2	881	2	881	1	49	6	1	6	0	255	10	35	0	16	255	0
8798	0	3	3	881	3	881	1	82	6	1	10	0	255	10	29	0	16	255	0
8802	0	3	3	881	7	881	1	82	6	1	38	0	255	10	29	0	16	255	0
8836	0	1	1	885	1	885	1	0	6	1	0	0	255	10	8	0	16	255	0
8836	0	2	2	885	1	885	1	104	6	1	13	0	255	10	14	0	16	255	0
8836	0	3	3	885	1	885	1	144	6	1	18	0	255	10	4	0	16	255	0
8837	0	1	1	885	2	885	1	0	6	1	28	0	255	10	8	0	16	255	0
8841	0	3	3	885	6	885	1	144	6	1	46	0	255	10	4	0	16	255	0
8843	0	2	2	885	8	885	1	104	6	1	41	0	255	10	14	0	16	255	0
8876	0	1	1	889	1	889	1	133	6	1	44	0	255	10	6	0	16	255	0
8878	0	2	2	889	3	889	1	114	6	1	14	0	255	10	36	0	16	255	0
8879	0	2	2	889	4	889	1	114	6	1	42	0	255	10	36	0	16	255	0
8881	0	1	1	889	6	889	1	133	6	1	16	0	255	10	6	0	16	255	0
8916	0	2	2	893	1	893	1	56	6	1	7	0	255	10	27	0	16	255	0
8917	0	2	2	893	2	893	1	56	6	1	35	0	255	10	27	0	16	255	0
8919	0	1	1	893	4	893	1	83	6	1	10	0	255	10	34	0	16	255	0
8923	0	1	1	893	8	893	1	83	6	1	38	0	255	10	34	0	16	255	0
8957	0	1	1	897	2	897	1	17	6	1	2	0	255	10	31	0	16	255	0
8958	0	2	2	897	3	897	1	93	6	1	39	0	255	10	16	0	16	255	0
8960	0	1	1	897	5	897	1	17	6	1	30	0	255	10	31	0	16	255	0
8961	0	2	2	897	6	897	1	93	6	1	11	0	255	10	16	0	16	255	0
8997	0	1	1	901	2	901	1	17	6	1	2	0	255	10	6	0	16	255	0
8999	0	2	2	901	4	901	1	19	6	1	2	0	255	10	26	0	16	255	0
9000	0	1	1	901	5	901	1	17	6	1	30	0	255	10	6	0	16	255	0
9002	0	2	2	901	7	901	1	19	6	1	30	0	255	10	26	0	16	255	0
9036	0	1	1	905	1	905	1	32	6	1	4	0	255	10	20	0	16	255	0
9038	0	2	2	905	3	905	1	30	6	1	31	0	255	10	6	0	16	255	0
9040	0	3	3	905	5	905	1	124	6	1	15	0	255	10	12	0	16	255	0
9041	0	1	1	905	6	905	1	32	6	1	32	0	255	10	20	0	16	255	0
9042	0	2	2	905	7	905	1	30	6	1	3	0	255	10	6	0	16	255	0
9042	0	3	3	905	7	905	1	124	6	1	43	0	255	10	12	0	16	255	0
9076	0	1	1	909	1	909	1	80	6	1	10	0	255	10	32	0	16	255	0
9076	0	2	2	909	1	909	1	160	6	1	20	0	255	10	3	0	16	255	0
9078	0	3	3	909	3	909	1	66	6	1	8	0	255	10	26	0	16	255	0
9080	0	1	1	909	5	909	1	80	6	1	38	0	255	10	32	0	16	255	0
9080	0	3	3	909	5	909	1	66	6	1	36	0	255	10	26	0	16	255	0
9083	0	2	2	909	8	909	1	160	6	1	48	0	255	10	3	0	16	255	0
9118	0	3	3	913	3	913	1	93	6	1	39	0	255	10	20	0	16	255	0
9121	0	3	3	913	6	913	1	93	6	1	11	0	255	10	20	0	16	255	0
9122	0	1	1	913	7	913	1	55	6	1	34	0	255	10	31	0	16	255	0
9122	0	2	2	913	7	913	1	118	6	1	14	0	255	10	40	0	16	255	0
9123	0	1	1	913	8	913	1	55	6	1	6	0	255	10	31	0	16	255	0
9123	0	2	2	913	8	913	1	118	6	1	42	0	255	10	40	0	16	255	0
9156	0	1	1	917	1	917	1	168	6	1	21	0	255	10	29	0	16	255	0
9157	0	1	1	917	2	917	1	168	6	1	49	0	255	10	29	0	16	255	0
9157	0	2	2	917	2	917	1	92	6	1	39	0	255	10	23	0	16	255	0
9158	0	3	3	917	3	917	1	34	6	1	4	0	255	10	39	0	16	255	0
9160	0	2	2	917	5	917	1	92	6	1	11	0	255	10	23	0	16	255	0
9163	0	3	3	917	8	917	1	34	6	1	32	0	255	10	39	0	16	255	0
9197	0	3	3	921	2	921	1	25	6	1	3	0	255	10	18	0	16	255	0
9198	0	2	2	921	3	921	1	26	6	1	3	0	255	10	19	0	16	255	0
9199	0	1	1	921	4	921	1	38	6	1	32	0	255	10	21	0	16	255	0
9201	0	3	3	921	6	921	1	25	6	1	31	0	255	10	18	0	16	255	0
9202	0	1	1	921	7	921	1	38	6	1	4	0	255	10	21	0	16	255	0
9202	0	2	2	921	7	921	1	26	6	1	31	0	255	10	19	0	16	255	0
9236	0	2	2	925	1	925	1	84	6	1	38	0	255	10	32	0	16	255	0
9239	0	1	1	925	4	925	1	19	6	1	2	0	255	10	31	0	16	255	0
9239	0	3	3	925	4	925	1	108	6	1	41	0	255	10	30	0	16	255	0
9240	0	2	2	925	5	925	1	84	6	1	10	0	255	10	32	0	16	255	0
9240	0	3	3	925	5	925	1	108	6	1	13	0	255	10	30	0	16	255	0
9242	0	1	1	925	7	925	1	19	6	1	30	0	255	10	31	0	16	255	0
9276	0	2	2	929	1	929	1	161	6	1	48	0	255	10	29	0	16	255	0
9277	0	1	1	929	2	929	1	22	6	1	30	0	255	10	1	0	16	255	0
9277	0	2	2	929	2	929	1	161	6	1	20	0	255	10	29	0	16	255	0
9278	0	4	4	929	3	929	1	74	6	1	9	0	255	10	23	0	16	255	0
9278	0	5	5	929	3	929	1	2	6	1	0	0	255	10	27	0	16	255	0
9279	0	5	5	929	4	929	1	2	6	1	28	0	255	10	27	0	16	255	0
9281	0	4	4	929	6	929	1	74	6	1	37	0	255	10	23	0	16	255	0
9282	0	1	1	929	7	929	1	22	6	1	2	0	255	10	1	0	16	255	0
9317	0	4	4	933	2	933	1	57	6	1	7	0	255	10	35	0	16	255	0
9318	0	4	4	933	3	933	1	57	6	1	35	0	255	10	35	0	16	255	0
9319	0	2	2	933	4	933	1	75	6	1	9	0	255	10	38	0	16	255	0
9321	0	1	1	933	6	933	1	54	6	1	34	0	255	10	33	0	16	255	0
9322	0	1	1	933	7	933	1	54	6	1	6	0	255	10	33	0	16	255	0
9322	0	2	2	933	7	933	1	75	6	1	37	0	255	10	38	0	16	255	0
9358	0	1	1	937	3	937	1	51	6	1	34	0	255	10	16	0	16	255	0
9358	0	2	2	937	3	937	1	93	6	1	39	0	255	10	26	0	16	255	0
9359	0	1	1	937	4	937	1	51	6	1	6	0	255	10	16	0	16	255	0
9361	0	2	2	937	6	937	1	93	6	1	11	0	255	10	26	0	16	255	0
9396	0	2	2	941	1	941	1	64	6	1	8	0	255	10	13	0	16	255	0
9397	0	1	1	941	2	941	1	153	6	1	19	0	255	10	0	0	16	255	0
9398	0	2	2	941	3	941	1	64	6	1	36	0	255	10	13	0	16	255	0
9403	0	1	1	941	8	941	1	153	6	1	47	0	255	10	0	0	16	255	0
9438	0	1	1	945	3	945	1	30	6	1	31	0	255	10	27	0	16	255	0
9438	0	3	3	945	3	945	1	149	6	1	46	0	255	10	29	0	16	255	0
9441	0	3	3	945	6	945	1	149	6	1	18	0	255	10	29	0	16	255	0
9442	0	1	1	945	7	945	1	30	6	1	3	0	255	10	27	0	16	255	0
9442	0	2	2	945	7	945	1	62	6	1	7	0	255	10	39	0	16	255	0
9443	0	2	2	945	8	945	1	62	6	1	35	0	255	10	39	0	16	255	0
9478	0	1	1	949	3	949	1	90	6	1	11	0	255	10	14	0	16	255	0
9480	0	2	2	949	5	949	1	60	6	1	7	0	255	10	7	0	16	255	0
9481	0	2	2	949	6	949	1	60	6	1	35	0	255	10	7	0	16	255	0
9483	0	1	1	949	8	949	1	90	6	1	39	0	255	10	14	0	16	255	0
9516	0	3	3	953	1	953	1	7	6	1	28	0	255	10	27	0	16	255	0
9519	0	2	2	953	4	953	1	139	6	1	17	0	255	10	28	0	16	255	0
9521	0	1	1	953	6	953	1	166	6	1	48	0	255	10	39	0	16	255	0
9522	0	1	1	953	7	953	1	166	6	1	20	0	255	10	39	0	16	255	0
9523	0	2	2	953	8	953	1	139	6	1	45	0	255	10	28	0	16	255	0
9523	0	3	3	953	8	953	1	7	6	1	0	0	255	10	27	0	16	255	0
9556	0	3	3	957	1	957	1	140	6	1	45	0	255	10	9	0	16	255	0
9557	0	2	2	957	2	957	1	65	6	1	8	0	255	10	2	0	16	255	0
9558	0	1	1	957	3	957	1	82	6	1	10	0	255	10	1	0	16	255	0
9559	0	2	2	957	4	957	1	65	6	1	36	0	255	10	2	0	16	255	0
9560	0	3	3	957	5	957	1	140	6	1	17	0	255	10	9	0	16	255	0
9562	0	1	1	957	7	957	1	82	6	1	38	0	255	10	1	0	16	255	0
9596	0	2	2	961	1	961	1	0	6	1	0	0	255	10	33	0	16	255	0
9597	0	2	2	961	2	961	1	0	6	1	28	0	255	10	33	0	16	255	0
9598	0	3	3	961	3	961	1	82	6	1	10	0	255	10	18	0	16	255	0
9600	0	1	1	961	5	961	1	172	6	1	21	0	255	10	4	0	16	255	0
9601	0	1	1	961	6	961	1	172	6	1	49	0	255	10	4	0	16	255	0
9602	0	3	3	961	7	961	1	82	6	1	38	0	255	10	18	0	16	255	0
9636	0	2	2	965	1	965	1	7	6	1	28	0	255	10	2	0	16	255	0
9637	0	1	1	965	2	965	1	36	6	1	32	0	255	10	32	0	16	255	0
9637	0	3	3	965	2	965	1	65	6	1	8	0	255	10	23	0	16	255	0
9639	0	3	3	965	4	965	1	65	6	1	36	0	255	10	23	0	16	255	0
9640	0	1	1	965	5	965	1	36	6	1	4	0	255	10	32	0	16	255	0
9643	0	2	2	965	8	965	1	7	6	1	0	0	255	10	2	0	16	255	0
9677	0	1	1	969	2	969	1	65	6	1	8	0	255	10	31	0	16	255	0
9679	0	1	1	969	4	969	1	65	6	1	36	0	255	10	31	0	16	255	0
9679	0	2	2	969	4	969	1	87	6	1	38	0	255	10	16	0	16	255	0
9683	0	2	2	969	8	969	1	87	6	1	10	0	255	10	16	0	16	255	0
9717	0	1	1	973	2	973	1	137	6	1	17	0	255	10	26	0	16	255	0
9721	0	1	1	973	6	973	1	137	6	1	45	0	255	10	26	0	16	255	0
9721	0	2	2	973	6	973	1	5	6	1	0	0	255	10	26	0	16	255	0
9722	0	2	2	973	7	973	1	5	6	1	28	0	255	10	26	0	16	255	0
9757	0	5	5	977	2	977	1	89	6	1	11	0	255	10	40	0	16	255	0
9760	0	2	2	977	5	977	1	172	6	1	21	0	255	10	30	0	16	255	0
9761	0	2	2	977	6	977	1	172	6	1	49	0	255	10	30	0	16	255	0
9762	0	1	1	977	7	977	1	62	6	1	7	0	255	10	38	0	16	255	0
9762	0	5	5	977	7	977	1	89	6	1	39	0	255	10	40	0	16	255	0
9763	0	1	1	977	8	977	1	62	6	1	35	0	255	10	38	0	16	255	0
9798	0	2	2	981	3	981	1	130	6	1	16	0	255	10	26	0	16	255	0
9801	0	1	1	981	6	981	1	159	6	1	47	0	255	10	32	0	16	255	0
9801	0	2	2	981	6	981	1	130	6	1	44	0	255	10	26	0	16	255	0
9803	0	1	1	981	8	981	1	159	6	1	19	0	255	10	32	0	16	255	0
9836	0	2	2	985	1	985	1	8	6	1	1	0	255	10	11	0	16	255	0
9838	0	2	2	985	3	985	1	8	6	1	29	0	255	10	11	0	16	255	0
9838	0	3	3	985	3	985	1	135	6	1	44	0	255	10	6	0	16	255	0
9840	0	1	1	985	5	985	1	53	6	1	34	0	255	10	5	0	16	255	0
9841	0	1	1	985	6	985	1	53	6	1	6	0	255	10	5	0	16	255	0
9843	0	3	3	985	8	985	1	135	6	1	16	0	255	10	6	0	16	255	0
9876	0	2	2	989	1	989	1	154	6	1	47	0	255	10	1	0	16	255	0
9877	0	1	1	989	2	989	1	17	6	1	2	0	255	10	6	0	16	255	0
9878	0	2	2	989	3	989	1	154	6	1	19	0	255	10	1	0	16	255	0
9878	0	3	3	989	3	989	1	18	6	1	2	0	255	10	32	0	16	255	0
9880	0	1	1	989	5	989	1	17	6	1	30	0	255	10	6	0	16	255	0
9881	0	3	3	989	6	989	1	18	6	1	30	0	255	10	32	0	16	255	0
9917	0	2	2	993	2	993	1	169	6	1	21	0	255	10	25	0	16	255	0
9918	0	1	1	993	3	993	1	146	6	1	18	0	255	10	40	0	16	255	0
9918	0	2	2	993	3	993	1	169	6	1	49	0	255	10	25	0	16	255	0
9923	0	1	1	993	8	993	1	146	6	1	46	0	255	10	40	0	16	255	0
9956	0	1	1	997	1	997	1	8	6	1	1	0	255	10	38	0	16	255	0
9958	0	1	1	997	3	997	1	8	6	1	29	0	255	10	38	0	16	255	0
9958	0	2	2	997	3	997	1	156	6	1	47	0	255	10	0	0	16	255	0
9960	0	2	2	997	5	997	1	156	6	1	19	0	255	10	0	0	16	255	0
9997	0	2	2	1001	2	1001	1	113	6	1	14	0	255	10	5	0	16	255	0
9998	0	2	2	1001	3	1001	1	113	6	1	42	0	255	10	5	0	16	255	0
10001	0	1	1	1001	6	1001	1	103	6	1	40	0	255	10	13	0	16	255	0
10003	0	1	1	1001	8	1001	1	103	6	1	12	0	255	10	13	0	16	255	0
10036	0	1	1	1005	1	1005	1	63	6	1	35	0	255	10	37	0	16	255	0
10038	0	2	2	1005	3	1005	1	93	6	1	39	0	255	10	37	0	16	255	0
10039	0	5	5	1005	4	1005	1	171	6	1	21	0	255	10	34	0	16	255	0
10040	0	5	5	1005	5	1005	1	171	6	1	49	0	255	10	34	0	16	255	0
10041	0	2	2	1005	6	1005	1	93	6	1	11	0	255	10	37	0	16	255	0
10043	0	1	1	1005	8	1005	1	63	6	1	7	0	255	10	37	0	16	255	0
10076	0	1	1	1009	1	1009	1	88	6	1	11	0	255	10	10	0	16	255	0
10076	0	3	3	1009	1	1009	1	16	6	1	2	0	255	10	32	0	16	255	0
10079	0	3	3	1009	4	1009	1	16	6	1	30	0	255	10	32	0	16	255	0
10080	0	2	2	1009	5	1009	1	116	6	1	14	0	255	10	26	0	16	255	0
10081	0	1	1	1009	6	1009	1	88	6	1	39	0	255	10	10	0	16	255	0
10081	0	2	2	1009	6	1009	1	116	6	1	42	0	255	10	26	0	16	255	0
10117	0	2	2	1013	2	1013	1	15	6	1	29	0	255	10	9	0	16	255	0
10118	0	3	3	1013	3	1013	1	114	6	1	14	0	255	10	25	0	16	255	0
10119	0	1	1	1013	4	1013	1	101	6	1	40	0	255	10	18	0	16	255	0
10119	0	3	3	1013	4	1013	1	114	6	1	42	0	255	10	25	0	16	255	0
10121	0	1	1	1013	6	1013	1	101	6	1	12	0	255	10	18	0	16	255	0
10123	0	2	2	1013	8	1013	1	15	6	1	1	0	255	10	9	0	16	255	0
10159	0	3	3	1017	4	1017	1	150	6	1	46	0	255	10	38	0	16	255	0
10160	0	2	2	1017	5	1017	1	172	6	1	21	0	255	10	28	0	16	255	0
10161	0	1	1	1017	6	1017	1	61	6	1	7	0	255	10	24	0	16	255	0
10161	0	2	2	1017	6	1017	1	172	6	1	49	0	255	10	28	0	16	255	0
10162	0	1	1	1017	7	1017	1	61	6	1	35	0	255	10	24	0	16	255	0
10162	0	3	3	1017	7	1017	1	150	6	1	18	0	255	10	38	0	16	255	0
10196	0	3	3	1021	1	1021	1	28	6	1	31	0	255	10	29	0	16	255	0
10198	0	1	1	1021	3	1021	1	74	6	1	9	0	255	10	4	0	16	255	0
10198	0	2	2	1021	3	1021	1	122	6	1	15	0	255	10	31	0	16	255	0
10200	0	2	2	1021	5	1021	1	122	6	1	43	0	255	10	31	0	16	255	0
10200	0	3	3	1021	5	1021	1	28	6	1	3	0	255	10	29	0	16	255	0
10201	0	1	1	1021	6	1021	1	74	6	1	37	0	255	10	4	0	16	255	0
10236	0	2	2	1	1	1	1	63	6	1	35	0	255	10	34	0	16	255	0
10242	0	1	1	1	7	1	1	55	6	1	34	0	255	10	35	0	16	255	0
10243	0	1	1	1	8	1	1	55	6	1	6	0	255	10	35	0	16	255	0
10243	0	2	2	1	8	1	1	63	6	1	7	0	255	10	34	0	16	255	0
10276	0	1	1	5	1	5	1	48	6	1	6	0	255	10	21	0	16	255	0
10277	0	2	2	5	2	5	1	127	6	1	43	0	255	10	8	0	16	255	0
10283	0	1	1	5	8	5	1	48	6	1	34	0	255	10	21	0	16	255	0
10283	0	2	2	5	8	5	1	127	6	1	15	0	255	10	8	0	16	255	0
