% time	cellId	IMSI	RNTI	resPscch	sizeTb	hopping	hoppingInfo	psschRbLen	psschStartRb	iTrp	mcs	l1GroupDstId	correct
6203	0	1	2	52	6	0	255	10	23	0	16	255	1
6203	0	3	2	52	6	0	255	10	23	0	16	255	1
6203	0	4	2	52	6	0	255	10	23	0	16	255	1
6203	0	5	2	52	6	0	255	10	23	0	16	255	1
6204	0	1	2	52	6	0	255	10	23	0	16	255	1
6204	0	3	2	52	6	0	255	10	23	0	16	255	1
6204	0	4	2	52	6	0	255	10	23	0	16	255	1
6204	0	5	2	52	6	0	255	10	23	0	16	255	1
6206	0	2	1	142	6	0	255	10	30	0	16	255	1
6206	0	3	1	142	6	0	255	10	30	0	16	255	1
6206	0	4	1	142	6	0	255	10	30	0	16	255	1
6206	0	5	1	142	6	0	255	10	30	0	16	255	1
6240	0	1	2	24	6	0	255	10	36	0	16	255	1
6240	0	3	2	24	6	0	255	10	36	0	16	255	1
6240	0	4	2	24	6	0	255	10	36	0	16	255	1
6240	0	5	2	24	6	0	255	10	36	0	16	255	1
6244	0	3	2	24	6	0	255	10	36	0	16	255	1
6244	0	3	1	109	6	0	255	10	3	0	16	255	1
6244	0	4	2	24	6	0	255	10	36	0	16	255	1
6244	0	4	1	109	6	0	255	10	3	0	16	255	1
6244	0	5	2	24	6	0	255	10	36	0	16	255	1
6244	0	5	1	109	6	0	255	10	3	0	16	255	1
6245	0	2	1	109	6	0	255	10	3	0	16	255	1
6245	0	3	1	109	6	0	255	10	3	0	16	255	1
6245	0	4	1	109	6	0	255	10	3	0	16	255	1
6245	0	5	1	109	6	0	255	10	3	0	16	255	1
6283	0	2	1	52	6	0	255	10	7	0	16	255	1
6283	0	3	1	52	6	0	255	10	7	0	16	255	1
6283	0	4	1	52	6	0	255	10	7	0	16	255	1
6283	0	5	1	52	6	0	255	10	7	0	16	255	1
6284	0	2	1	52	6	0	255	10	7	0	16	255	1
6284	0	3	1	52	6	0	255	10	7	0	16	255	1
6284	0	4	1	52	6	0	255	10	7	0	16	255	1
6284	0	5	1	52	6	0	255	10	7	0	16	255	1
6285	0	1	2	166	6	0	255	10	20	0	16	255	1
6285	0	3	2	166	6	0	255	10	20	0	16	255	1
6285	0	4	2	166	6	0	255	10	20	0	16	255	1
6285	0	5	2	166	6	0	255	10	20	0	16	255	1
6286	0	1	2	166	6	0	255	10	20	0	16	255	1
6286	0	3	2	166	6	0	255	10	20	0	16	255	1
6286	0	4	2	166	6	0	255	10	20	0	16	255	1
6286	0	5	2	166	6	0	255	10	20	0	16	255	1
6320	0	2	1	24	6	0	255	10	28	0	16	255	1
6320	0	3	1	24	6	0	255	10	28	0	16	255	1
6320	0	4	1	24	6	0	255	10	28	0	16	255	1
6320	0	5	1	24	6	0	255	10	28	0	16	255	1
6321	0	1	3	134	6	0	255	10	34	0	16	255	1
6321	0	2	3	134	6	0	255	10	34	0	16	255	1
6321	0	4	3	134	6	0	255	10	34	0	16	255	1
6321	0	5	3	134	6	0	255	10	34	0	16	255	1
6323	0	1	2	19	6	0	255	10	38	0	16	255	1
6323	0	3	2	19	6	0	255	10	38	0	16	255	1
6323	0	4	2	19	6	0	255	10	38	0	16	255	1
6323	0	5	2	19	6	0	255	10	38	0	16	255	1
6324	0	2	1	24	6	0	255	10	28	0	16	255	1
6324	0	3	1	24	6	0	255	10	28	0	16	255	1
6324	0	4	1	24	6	0	255	10	28	0	16	255	1
6324	0	5	1	24	6	0	255	10	28	0	16	255	1
6326	0	1	2	19	6	0	255	10	38	0	16	255	1
6326	0	1	3	134	6	0	255	10	34	0	16	255	1
6326	0	4	3	134	6	0	255	10	34	0	16	255	1
6326	0	4	2	19	6	0	255	10	38	0	16	255	1
6326	0	5	3	134	6	0	255	10	34	0	16	255	1
6326	0	5	2	19	6	0	255	10	38	0	16	255	1
6360	0	2	1	144	6	0	255	10	7	0	16	255	1
6360	0	3	1	144	6	0	255	10	7	0	16	255	1
6360	0	4	1	144	6	0	255	10	7	0	16	255	1
6360	0	5	1	144	6	0	255	10	7	0	16	255	1
6363	0	1	3	94	6	0	255	10	31	0	16	255	1
6363	0	2	3	94	6	0	255	10	31	0	16	255	1
6363	0	4	3	94	6	0	255	10	31	0	16	255	1
6363	0	5	3	94	6	0	255	10	31	0	16	255	1
6364	0	1	2	109	6	0	255	10	7	0	16	255	1
6364	0	3	2	109	6	0	255	10	7	0	16	255	1
6364	0	4	2	109	6	0	255	10	7	0	16	255	1
6364	0	5	2	109	6	0	255	10	7	0	16	255	1
6365	0	3	2	109	6	0	255	10	7	0	16	255	1
6365	0	3	1	144	6	0	255	10	7	0	16	255	1
6365	0	4	2	109	6	0	255	10	7	0	16	255	1
6365	0	4	1	144	6	0	255	10	7	0	16	255	1
6365	0	5	2	109	6	0	255	10	7	0	16	255	1
6365	0	5	1	144	6	0	255	10	7	0	16	255	1
6366	0	1	3	94	6	0	255	10	31	0	16	255	1
6366	0	2	3	94	6	0	255	10	31	0	16	255	1
6366	0	4	3	94	6	0	255	10	31	0	16	255	1
6366	0	5	3	94	6	0	255	10	31	0	16	255	1
6402	0	3	2	135	6	0	255	10	4	0	16	255	1
6402	0	3	1	149	6	0	255	10	10	0	16	255	1
6402	0	4	2	135	6	0	255	10	4	0	16	255	1
6402	0	4	1	149	6	0	255	10	10	0	16	255	1
6402	0	5	2	135	6	0	255	10	4	0	16	255	1
6402	0	5	1	149	6	0	255	10	10	0	16	255	1
6405	0	2	1	149	6	0	255	10	10	0	16	255	1
6405	0	3	1	149	6	0	255	10	10	0	16	255	1
6405	0	4	1	149	6	0	255	10	10	0	16	255	1
6405	0	5	1	149	6	0	255	10	10	0	16	255	1
6406	0	1	3	174	6	0	255	10	2	0	16	255	1
6406	0	2	3	174	6	0	255	10	2	0	16	255	1
6406	0	4	3	174	6	0	255	10	2	0	16	255	1
6406	0	5	3	174	6	0	255	10	2	0	16	255	1
6407	0	1	2	135	6	0	255	10	4	0	16	255	1
6407	0	1	3	174	6	0	255	10	2	0	16	255	1
6407	0	4	3	174	6	0	255	10	2	0	16	255	1
6407	0	4	2	135	6	0	255	10	4	0	16	255	1
6407	0	5	3	174	6	0	255	10	2	0	16	255	1
6407	0	5	2	135	6	0	255	10	4	0	16	255	1
6440	0	2	1	8	6	0	255	10	9	0	16	255	1
6440	0	3	1	8	6	0	255	10	9	0	16	255	1
6440	0	4	1	8	6	0	255	10	9	0	16	255	1
6440	0	5	1	8	6	0	255	10	9	0	16	255	1
6441	0	1	3	57	6	0	255	10	11	0	16	255	1
6441	0	2	3	57	6	0	255	10	11	0	16	255	1
6441	0	4	3	57	6	0	255	10	11	0	16	255	1
6441	0	5	3	57	6	0	255	10	11	0	16	255	1
6442	0	2	1	8	6	0	255	10	9	0	16	255	1
6442	0	2	3	57	6	0	255	10	11	0	16	255	1
6442	0	4	3	57	6	0	255	10	11	0	16	255	1
6442	0	4	1	8	6	0	255	10	9	0	16	255	1
6442	0	5	3	57	6	0	255	10	11	0	16	255	1
6442	0	5	1	8	6	0	255	10	9	0	16	255	1
6443	0	1	2	87	6	0	255	10	22	0	16	255	1
6443	0	3	2	87	6	0	255	10	22	0	16	255	1
6443	0	4	2	87	6	0	255	10	22	0	16	255	1
6443	0	5	2	87	6	0	255	10	22	0	16	255	1
6447	0	1	2	87	6	0	255	10	22	0	16	255	1
6447	0	3	2	87	6	0	255	10	22	0	16	255	1
6447	0	4	2	87	6	0	255	10	22	0	16	255	1
6447	0	5	2	87	6	0	255	10	22	0	16	255	1
6480	0	3	2	32	6	0	255	10	16	0	16	255	1
6480	0	3	1	35	6	0	255	10	2	0	16	255	1
6480	0	4	2	32	6	0	255	10	16	0	16	255	1
6480	0	4	1	35	6	0	255	10	2	0	16	255	1
6480	0	5	2	32	6	0	255	10	16	0	16	255	1
6480	0	5	1	35	6	0	255	10	2	0	16	255	1
6483	0	2	1	35	6	0	255	10	2	0	16	255	1
6483	0	2	3	150	6	0	255	10	14	0	16	255	1
6483	0	4	3	150	6	0	255	10	14	0	16	255	1
6483	0	4	1	35	6	0	255	10	2	0	16	255	1
6483	0	5	3	150	6	0	255	10	14	0	16	255	1
6483	0	5	1	35	6	0	255	10	2	0	16	255	1
6485	0	1	2	32	6	0	255	10	16	0	16	255	1
6485	0	3	2	32	6	0	255	10	16	0	16	255	1
6485	0	4	2	32	6	0	255	10	16	0	16	255	1
6485	0	5	2	32	6	0	255	10	16	0	16	255	1
6486	0	1	3	150	6	0	255	10	14	0	16	255	1
6486	0	2	3	150	6	0	255	10	14	0	16	255	1
6486	0	4	3	150	6	0	255	10	14	0	16	255	1
6486	0	5	3	150	6	0	255	10	14	0	16	255	1
6520	0	1	3	0	6	0	255	10	18	0	16	255	1
6520	0	1	5	160	6	0	255	10	23	0	16	255	1
6520	0	2	3	0	6	0	255	10	18	0	16	255	1
6520	0	2	5	160	6	0	255	10	23	0	16	255	1
6520	0	4	3	0	6	0	255	10	18	0	16	255	1
6520	0	4	5	160	6	0	255	10	23	0	16	255	1
6521	0	2	1	97	6	0	255	10	37	0	16	255	1
6521	0	2	3	0	6	0	255	10	18	0	16	255	1
6521	0	4	3	0	6	0	255	10	18	0	16	255	1
6521	0	4	1	97	6	0	255	10	37	0	16	255	1
6521	0	5	3	0	6	0	255	10	18	0	16	255	1
6521	0	5	1	97	6	0	255	10	37	0	16	255	1
6523	0	1	2	19	6	0	255	10	29	0	16	255	1
6523	0	3	2	19	6	0	255	10	29	0	16	255	1
6523	0	4	2	19	6	0	255	10	29	0	16	255	1
6523	0	5	2	19	6	0	255	10	29	0	16	255	1
6526	0	1	2	19	6	0	255	10	29	0	16	255	1
6526	0	3	2	19	6	0	255	10	29	0	16	255	1
6526	0	4	2	19	6	0	255	10	29	0	16	255	1
6526	0	5	2	19	6	0	255	10	29	0	16	255	1
6527	0	2	1	97	6	0	255	10	37	0	16	255	1
6527	0	2	5	160	6	0	255	10	23	0	16	255	1
6527	0	3	1	97	6	0	255	10	37	0	16	255	1
6527	0	3	5	160	6	0	255	10	23	0	16	255	1
6527	0	4	5	160	6	0	255	10	23	0	16	255	1
6527	0	4	1	97	6	0	255	10	37	0	16	255	1
6560	0	2	1	126	6	0	255	10	35	0	16	255	1
6560	0	3	1	126	6	0	255	10	35	0	16	255	1
6560	0	4	1	126	6	0	255	10	35	0	16	255	1
6560	0	5	1	126	6	0	255	10	35	0	16	255	1
6563	0	1	2	157	6	0	255	10	13	0	16	255	1
6563	0	3	2	157	6	0	255	10	13	0	16	255	1
6563	0	4	2	157	6	0	255	10	13	0	16	255	1
6563	0	5	2	157	6	0	255	10	13	0	16	255	1
6565	0	1	2	157	6	0	255	10	13	0	16	255	1
6565	0	3	2	157	6	0	255	10	13	0	16	255	1
6565	0	4	2	157	6	0	255	10	13	0	16	255	1
6565	0	5	2	157	6	0	255	10	13	0	16	255	1
6566	0	2	1	126	6	0	255	10	35	0	16	255	1
6566	0	3	1	126	6	0	255	10	35	0	16	255	1
6566	0	4	1	126	6	0	255	10	35	0	16	255	1
6566	0	5	1	126	6	0	255	10	35	0	16	255	1
6601	0	2	1	113	6	0	255	10	17	0	16	255	1
6601	0	3	1	113	6	0	255	10	17	0	16	255	1
6601	0	4	1	113	6	0	255	10	17	0	16	255	1
6601	0	5	1	113	6	0	255	10	17	0	16	255	1
6602	0	3	2	18	6	0	255	10	7	0	16	255	1
6602	0	3	1	113	6	0	255	10	17	0	16	255	1
6602	0	4	2	18	6	0	255	10	7	0	16	255	1
6602	0	4	1	113	6	0	255	10	17	0	16	255	1
6602	0	5	2	18	6	0	255	10	7	0	16	255	1
6602	0	5	1	113	6	0	255	10	17	0	16	255	1
6605	0	1	2	18	6	0	255	10	7	0	16	255	1
6605	0	3	2	18	6	0	255	10	7	0	16	255	1
6605	0	4	2	18	6	0	255	10	7	0	16	255	1
6605	0	5	2	18	6	0	255	10	7	0	16	255	1
6640	0	2	1	63	6	0	255	10	40	0	16	255	1
6640	0	3	1	63	6	0	255	10	40	0	16	255	1
6640	0	4	1	63	6	0	255	10	40	0	16	255	1
6640	0	5	1	63	6	0	255	10	40	0	16	255	1
6641	0	1	2	50	6	0	255	10	18	0	16	255	1
6641	0	3	2	50	6	0	255	10	18	0	16	255	1
6641	0	4	2	50	6	0	255	10	18	0	16	255	1
6641	0	5	2	50	6	0	255	10	18	0	16	255	1
6642	0	1	2	50	6	0	255	10	18	0	16	255	1
6642	0	3	2	50	6	0	255	10	18	0	16	255	1
6642	0	4	2	50	6	0	255	10	18	0	16	255	1
6642	0	5	2	50	6	0	255	10	18	0	16	255	1
6647	0	2	1	63	6	0	255	10	40	0	16	255	1
6647	0	3	1	63	6	0	255	10	40	0	16	255	1
6647	0	4	1	63	6	0	255	10	40	0	16	255	1
6647	0	5	1	63	6	0	255	10	40	0	16	255	1
6681	0	2	1	89	6	0	255	10	0	0	16	255	1
6681	0	3	1	89	6	0	255	10	0	0	16	255	1
6681	0	4	1	89	6	0	255	10	0	0	16	255	1
6681	0	5	1	89	6	0	255	10	0	0	16	255	1
6682	0	1	2	142	6	0	255	10	2	0	16	255	1
6682	0	3	2	142	6	0	255	10	2	0	16	255	1
6682	0	4	2	142	6	0	255	10	2	0	16	255	1
6682	0	5	2	142	6	0	255	10	2	0	16	255	1
6686	0	3	2	142	6	0	255	10	2	0	16	255	1
6686	0	3	1	89	6	0	255	10	0	0	16	255	1
6686	0	4	2	142	6	0	255	10	2	0	16	255	1
6686	0	4	1	89	6	0	255	10	0	0	16	255	1
6686	0	5	2	142	6	0	255	10	2	0	16	255	1
6686	0	5	1	89	6	0	255	10	0	0	16	255	1
6720	0	2	1	105	6	0	255	10	8	0	16	255	1
6720	0	3	1	105	6	0	255	10	8	0	16	255	1
6720	0	4	1	105	6	0	255	10	8	0	16	255	1
6720	0	5	1	105	6	0	255	10	8	0	16	255	1
6721	0	2	1	105	6	0	255	10	8	0	16	255	1
6721	0	2	3	129	6	0	255	10	8	0	16	255	1
6721	0	4	3	129	6	0	255	10	8	0	16	255	1
6721	0	4	1	105	6	0	255	10	8	0	16	255	1
6721	0	5	3	129	6	0	255	10	8	0	16	255	1
6721	0	5	1	105	6	0	255	10	8	0	16	255	1
6722	0	1	2	66	6	0	255	10	8	0	16	255	1
6722	0	3	2	66	6	0	255	10	8	0	16	255	1
6722	0	4	2	66	6	0	255	10	8	0	16	255	1
6722	0	5	2	66	6	0	255	10	8	0	16	255	1
6724	0	1	2	66	6	0	255	10	8	0	16	255	1
6724	0	1	3	129	6	0	255	10	8	0	16	255	1
6724	0	4	3	129	6	0	255	10	8	0	16	255	1
6724	0	4	2	66	6	0	255	10	8	0	16	255	1
6724	0	5	3	129	6	0	255	10	8	0	16	255	1
6724	0	5	2	66	6	0	255	10	8	0	16	255	1
6760	0	1	3	8	6	0	255	10	24	0	16	255	1
6760	0	2	3	8	6	0	255	10	24	0	16	255	1
6760	0	4	3	8	6	0	255	10	24	0	16	255	1
6760	0	5	3	8	6	0	255	10	24	0	16	255	1
6762	0	1	2	79	6	0	255	10	5	0	16	255	1
6762	0	1	3	8	6	0	255	10	24	0	16	255	1
6762	0	4	3	8	6	0	255	10	24	0	16	255	1
6762	0	4	2	79	6	0	255	10	5	0	16	255	1
6762	0	5	3	8	6	0	255	10	24	0	16	255	1
6762	0	5	2	79	6	0	255	10	5	0	16	255	1
6764	0	2	1	124	6	0	255	10	24	0	16	255	1
6764	0	3	1	124	6	0	255	10	24	0	16	255	1
6764	0	4	1	124	6	0	255	10	24	0	16	255	1
6764	0	5	1	124	6	0	255	10	24	0	16	255	1
6766	0	2	1	124	6	0	255	10	24	0	16	255	1
6766	0	3	1	124	6	0	255	10	24	0	16	255	1
6766	0	4	1	124	6	0	255	10	24	0	16	255	1
6766	0	5	1	124	6	0	255	10	24	0	16	255	1
6767	0	1	2	79	6	0	255	10	5	0	16	255	1
6767	0	3	2	79	6	0	255	10	5	0	16	255	1
6767	0	4	2	79	6	0	255	10	5	0	16	255	1
6767	0	5	2	79	6	0	255	10	5	0	16	255	1
6801	0	2	1	36	6	0	255	10	12	0	16	255	1
6801	0	3	1	36	6	0	255	10	12	0	16	255	1
6801	0	4	1	36	6	0	255	10	12	0	16	255	1
6801	0	5	1	36	6	0	255	10	12	0	16	255	1
6802	0	1	2	30	6	0	255	10	5	0	16	255	1
6802	0	1	3	34	6	0	255	10	40	0	16	255	1
6802	0	4	3	34	6	0	255	10	40	0	16	255	1
6802	0	4	2	30	6	0	255	10	5	0	16	255	1
6802	0	5	3	34	6	0	255	10	40	0	16	255	1
6802	0	5	2	30	6	0	255	10	5	0	16	255	1
6804	0	2	1	36	6	0	255	10	12	0	16	255	1
6804	0	3	1	36	6	0	255	10	12	0	16	255	1
6804	0	4	1	36	6	0	255	10	12	0	16	255	1
6804	0	5	1	36	6	0	255	10	12	0	16	255	1
6806	0	1	2	30	6	0	255	10	5	0	16	255	1
6806	0	3	2	30	6	0	255	10	5	0	16	255	1
6806	0	4	2	30	6	0	255	10	5	0	16	255	1
6806	0	5	2	30	6	0	255	10	5	0	16	255	1
6807	0	1	3	34	6	0	255	10	40	0	16	255	1
6807	0	2	3	34	6	0	255	10	40	0	16	255	1
6807	0	4	3	34	6	0	255	10	40	0	16	255	1
6807	0	5	3	34	6	0	255	10	40	0	16	255	1
6841	0	1	2	137	6	0	255	10	38	0	16	255	1
6841	0	3	2	137	6	0	255	10	38	0	16	255	1
6841	0	4	2	137	6	0	255	10	38	0	16	255	1
6841	0	5	2	137	6	0	255	10	38	0	16	255	1
6842	0	1	3	142	6	0	255	10	1	0	16	255	1
6842	0	2	3	142	6	0	255	10	1	0	16	255	1
6842	0	4	3	142	6	0	255	10	1	0	16	255	1
6842	0	5	3	142	6	0	255	10	1	0	16	255	1
6845	0	1	2	137	6	0	255	10	38	0	16	255	1
6845	0	3	2	137	6	0	255	10	38	0	16	255	1
6845	0	4	2	137	6	0	255	10	38	0	16	255	1
6845	0	5	2	137	6	0	255	10	38	0	16	255	1
6846	0	2	1	118	6	0	255	10	20	0	16	255	1
6846	0	2	3	142	6	0	255	10	1	0	16	255	1
6846	0	4	3	142	6	0	255	10	1	0	16	255	1
6846	0	4	1	118	6	0	255	10	20	0	16	255	1
6846	0	5	3	142	6	0	255	10	1	0	16	255	1
6846	0	5	1	118	6	0	255	10	20	0	16	255	1
6847	0	2	1	118	6	0	255	10	20	0	16	255	1
6847	0	3	1	118	6	0	255	10	20	0	16	255	1
6847	0	4	1	118	6	0	255	10	20	0	16	255	1
6847	0	5	1	118	6	0	255	10	20	0	16	255	1
6880	0	2	1	96	6	0	255	10	26	0	16	255	1
6880	0	2	3	42	6	0	255	10	20	0	16	255	1
6880	0	4	3	42	6	0	255	10	20	0	16	255	1
6880	0	4	1	96	6	0	255	10	26	0	16	255	1
6880	0	5	3	42	6	0	255	10	20	0	16	255	1
6880	0	5	1	96	6	0	255	10	26	0	16	255	1
6882	0	1	2	10	6	0	255	10	15	0	16	255	1
6882	0	1	3	42	6	0	255	10	20	0	16	255	1
6882	0	4	3	42	6	0	255	10	20	0	16	255	1
6882	0	4	2	10	6	0	255	10	15	0	16	255	1
6882	0	5	3	42	6	0	255	10	20	0	16	255	1
6882	0	5	2	10	6	0	255	10	15	0	16	255	1
6884	0	1	2	10	6	0	255	10	15	0	16	255	1
6884	0	3	2	10	6	0	255	10	15	0	16	255	1
6884	0	4	2	10	6	0	255	10	15	0	16	255	1
6884	0	5	2	10	6	0	255	10	15	0	16	255	1
6886	0	2	1	96	6	0	255	10	26	0	16	255	1
6886	0	3	1	96	6	0	255	10	26	0	16	255	1
6886	0	4	1	96	6	0	255	10	26	0	16	255	1
6886	0	5	1	96	6	0	255	10	26	0	16	255	1
6922	0	2	1	66	6	0	255	10	40	0	16	255	1
6922	0	3	1	66	6	0	255	10	40	0	16	255	1
6922	0	4	1	66	6	0	255	10	40	0	16	255	1
6922	0	5	1	66	6	0	255	10	40	0	16	255	1
6923	0	1	2	115	6	0	255	10	25	0	16	255	1
6923	0	3	2	115	6	0	255	10	25	0	16	255	1
6923	0	4	2	115	6	0	255	10	25	0	16	255	1
6923	0	5	2	115	6	0	255	10	25	0	16	255	1
6924	0	3	2	115	6	0	255	10	25	0	16	255	1
6924	0	3	1	66	6	0	255	10	40	0	16	255	1
6924	0	4	2	115	6	0	255	10	25	0	16	255	1
6924	0	4	1	66	6	0	255	10	40	0	16	255	1
6924	0	5	2	115	6	0	255	10	25	0	16	255	1
6924	0	5	1	66	6	0	255	10	40	0	16	255	1
6925	0	1	3	13	6	0	255	10	14	0	16	255	1
6925	0	2	3	13	6	0	255	10	14	0	16	255	1
6925	0	4	3	13	6	0	255	10	14	0	16	255	1
6925	0	5	3	13	6	0	255	10	14	0	16	255	1
6927	0	1	3	13	6	0	255	10	14	0	16	255	1
6927	0	2	3	13	6	0	255	10	14	0	16	255	1
6927	0	4	3	13	6	0	255	10	14	0	16	255	1
6927	0	5	3	13	6	0	255	10	14	0	16	255	1
6961	0	2	1	22	6	0	255	10	33	0	16	255	1
6961	0	3	1	22	6	0	255	10	33	0	16	255	1
6961	0	4	1	22	6	0	255	10	33	0	16	255	1
6961	0	5	1	22	6	0	255	10	33	0	16	255	1
6962	0	1	2	30	6	0	255	10	28	0	16	255	1
6962	0	1	5	100	6	0	255	10	39	0	16	255	1
6962	0	3	2	30	6	0	255	10	28	0	16	255	1
6962	0	3	5	100	6	0	255	10	39	0	16	255	1
6962	0	4	5	100	6	0	255	10	39	0	16	255	1
6962	0	4	2	30	6	0	255	10	28	0	16	255	1
6963	0	1	4	94	6	0	255	10	37	0	16	255	1
6963	0	2	4	94	6	0	255	10	37	0	16	255	1
6963	0	3	4	94	6	0	255	10	37	0	16	255	1
6963	0	5	4	94	6	0	255	10	37	0	16	255	1
6964	0	1	5	100	6	0	255	10	39	0	16	255	1
6964	0	2	5	100	6	0	255	10	39	0	16	255	1
6964	0	3	5	100	6	0	255	10	39	0	16	255	1
6964	0	4	5	100	6	0	255	10	39	0	16	255	1
6966	0	3	2	30	6	0	255	10	28	0	16	255	1
6966	0	3	4	94	6	0	255	10	37	0	16	255	1
6966	0	3	1	22	6	0	255	10	33	0	16	255	1
6966	0	5	4	94	6	0	255	10	37	0	16	255	1
6966	0	5	2	30	6	0	255	10	28	0	16	255	1
6966	0	5	1	22	6	0	255	10	33	0	16	255	1
7000	0	2	1	133	6	0	255	10	5	0	16	255	1
7000	0	3	1	133	6	0	255	10	5	0	16	255	1
7000	0	4	1	133	6	0	255	10	5	0	16	255	1
7000	0	5	1	133	6	0	255	10	5	0	16	255	1
7002	0	1	5	93	6	0	255	10	1	0	16	255	1
7002	0	2	5	93	6	0	255	10	1	0	16	255	1
7002	0	3	5	93	6	0	255	10	1	0	16	255	1
7002	0	4	5	93	6	0	255	10	1	0	16	255	1
7004	0	1	2	60	6	0	255	10	39	0	16	255	1
7004	0	3	2	60	6	0	255	10	39	0	16	255	1
7004	0	4	2	60	6	0	255	10	39	0	16	255	1
7004	0	5	2	60	6	0	255	10	39	0	16	255	1
7005	0	3	2	60	6	0	255	10	39	0	16	255	1
7005	0	3	1	133	6	0	255	10	5	0	16	255	1
7005	0	3	5	93	6	0	255	10	1	0	16	255	1
7005	0	4	5	93	6	0	255	10	1	0	16	255	1
7005	0	4	2	60	6	0	255	10	39	0	16	255	1
7005	0	4	1	133	6	0	255	10	5	0	16	255	1
7040	0	1	2	160	6	0	255	10	4	0	16	255	1
7040	0	3	2	160	6	0	255	10	4	0	16	255	1
7040	0	4	2	160	6	0	255	10	4	0	16	255	1
7040	0	5	2	160	6	0	255	10	4	0	16	255	1
7041	0	2	1	113	6	0	255	10	22	0	16	255	1
7041	0	3	1	113	6	0	255	10	22	0	16	255	1
7041	0	4	1	113	6	0	255	10	22	0	16	255	1
7041	0	5	1	113	6	0	255	10	22	0	16	255	1
7042	0	2	1	113	6	0	255	10	22	0	16	255	1
7042	0	3	1	113	6	0	255	10	22	0	16	255	1
7042	0	4	1	113	6	0	255	10	22	0	16	255	1
7042	0	5	1	113	6	0	255	10	22	0	16	255	1
7047	0	1	2	160	6	0	255	10	4	0	16	255	1
7047	0	3	2	160	6	0	255	10	4	0	16	255	1
7047	0	4	2	160	6	0	255	10	4	0	16	255	1
7047	0	5	2	160	6	0	255	10	4	0	16	255	1
7081	0	2	1	81	6	0	255	10	22	0	16	255	1
7081	0	3	1	81	6	0	255	10	22	0	16	255	1
7081	0	4	1	81	6	0	255	10	22	0	16	255	1
7081	0	5	1	81	6	0	255	10	22	0	16	255	1
7082	0	1	5	170	6	0	255	10	11	0	16	255	1
7082	0	2	5	170	6	0	255	10	11	0	16	255	1
7082	0	3	5	170	6	0	255	10	11	0	16	255	1
7082	0	4	5	170	6	0	255	10	11	0	16	255	1
7083	0	1	2	83	6	0	255	10	28	0	16	255	1
7083	0	1	5	170	6	0	255	10	11	0	16	255	1
7083	0	3	2	83	6	0	255	10	28	0	16	255	1
7083	0	3	5	170	6	0	255	10	11	0	16	255	1
7083	0	4	5	170	6	0	255	10	11	0	16	255	1
7083	0	4	2	83	6	0	255	10	28	0	16	255	1
7085	0	2	1	81	6	0	255	10	22	0	16	255	1
7085	0	3	1	81	6	0	255	10	22	0	16	255	1
7085	0	4	1	81	6	0	255	10	22	0	16	255	1
7085	0	5	1	81	6	0	255	10	22	0	16	255	1
7087	0	1	2	83	6	0	255	10	28	0	16	255	1
7087	0	3	2	83	6	0	255	10	28	0	16	255	1
7087	0	4	2	83	6	0	255	10	28	0	16	255	1
7087	0	5	2	83	6	0	255	10	28	0	16	255	1
7120	0	1	2	140	6	0	255	10	24	0	16	255	1
7120	0	3	2	140	6	0	255	10	24	0	16	255	1
7120	0	4	2	140	6	0	255	10	24	0	16	255	1
7120	0	5	2	140	6	0	255	10	24	0	16	255	1
7123	0	2	1	123	6	0	255	10	37	0	16	255	1
7123	0	3	1	123	6	0	255	10	37	0	16	255	1
7123	0	4	1	123	6	0	255	10	37	0	16	255	1
7123	0	5	1	123	6	0	255	10	37	0	16	255	1
7124	0	1	2	140	6	0	255	10	24	0	16	255	1
7124	0	3	2	140	6	0	255	10	24	0	16	255	1
7124	0	4	2	140	6	0	255	10	24	0	16	255	1
7124	0	5	2	140	6	0	255	10	24	0	16	255	1
7125	0	2	1	123	6	0	255	10	37	0	16	255	1
7125	0	3	1	123	6	0	255	10	37	0	16	255	1
7125	0	4	1	123	6	0	255	10	37	0	16	255	1
7125	0	5	1	123	6	0	255	10	37	0	16	255	1
7160	0	1	3	91	6	0	255	10	24	0	16	255	1
7160	0	2	3	91	6	0	255	10	24	0	16	255	1
7160	0	4	3	91	6	0	255	10	24	0	16	255	1
7160	0	5	3	91	6	0	255	10	24	0	16	255	1
7163	0	4	3	91	6	0	255	10	24	0	16	255	1
7163	0	4	2	87	6	0	255	10	35	0	16	255	1
7163	0	4	1	59	6	0	255	10	13	0	16	255	1
7163	0	5	3	91	6	0	255	10	24	0	16	255	1
7163	0	5	2	87	6	0	255	10	35	0	16	255	1
7163	0	5	1	59	6	0	255	10	13	0	16	255	1
7164	0	2	1	59	6	0	255	10	13	0	16	255	1
7164	0	3	1	59	6	0	255	10	13	0	16	255	1
7164	0	4	1	59	6	0	255	10	13	0	16	255	1
7164	0	5	1	59	6	0	255	10	13	0	16	255	1
7167	0	1	2	87	6	0	255	10	35	0	16	255	1
7167	0	3	2	87	6	0	255	10	35	0	16	255	1
7167	0	4	2	87	6	0	255	10	35	0	16	255	1
7167	0	5	2	87	6	0	255	10	35	0	16	255	1
7201	0	3	2	57	6	0	255	10	12	0	16	255	1
7201	0	3	1	89	6	0	255	10	24	0	16	255	1
7201	0	4	2	57	6	0	255	10	12	0	16	255	1
7201	0	4	1	89	6	0	255	10	24	0	16	255	1
