% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
10184	0	4	1	0	16	389	2	0	0	0.32638
10184	0	4	2	0	16	389	2	0	0	0.490999
10184	0	4	3	0	16	389	2	0	1	5.52155
10184	0	5	1	0	16	389	2	0	0	0.152323
10184	0	5	2	0	16	389	2	0	0	0.351105
10184	0	5	3	0	16	389	2	0	0	1.71295
10192	0	4	1	0	16	389	3	0	0	0.32638
10192	0	4	2	0	16	389	3	0	0	0.490999
10192	0	4	3	0	16	389	3	0	1	5.52155
10192	0	5	1	0	16	389	3	0	0	0.152323
10192	0	5	2	0	16	389	3	0	0	0.351105
10192	0	5	3	0	16	389	3	0	1	1.71295
10216	0	4	1	0	16	389	1	0	0	0.364577
10216	0	4	2	0	16	389	1	0	0	0.239211
10216	0	4	3	0	16	389	1	0	0	4.75023
10216	0	5	1	0	16	389	1	0	0	0.16486
10216	0	5	2	0	16	389	1	0	0	0.246323
10216	0	5	3	0	16	389	1	0	0	1.53927
10224	0	4	1	0	16	389	2	0	0	0.364577
10224	0	4	2	0	16	389	2	0	0	0.239211
10224	0	4	3	0	16	389	2	0	0	4.75023
10224	0	5	1	0	16	389	2	0	0	0.16486
10224	0	5	2	0	16	389	2	0	0	0.246323
10224	0	5	3	0	16	389	2	0	0	1.53927
10232	0	4	1	0	16	389	3	0	0	0.364577
10232	0	4	2	0	16	389	3	0	0	0.239211
10232	0	4	3	0	16	389	3	0	0	4.75023
10232	0	5	1	0	16	389	3	0	0	0.16486
10232	0	5	2	0	16	389	3	0	0	0.246323
10232	0	5	3	0	16	389	3	0	0	1.53927
10256	0	3	1	0	16	389	1	0	0	0.65334
10256	0	3	2	0	16	389	1	0	0	3.50672
10256	0	4	1	0	16	389	1	0	0	0.307282
10256	0	4	2	0	16	389	1	0	0	0.470793
10256	0	5	1	0	16	389	1	0	0	0.146054
10256	0	5	2	0	16	389	1	0	0	0.344368
10264	0	3	1	0	16	389	2	0	0	0.65334
10264	0	3	2	0	16	389	2	0	0	3.50672
10264	0	4	1	0	16	389	2	0	0	0.307282
10264	0	4	2	0	16	389	2	0	0	0.470793
10264	0	5	1	0	16	389	2	0	0	0.146054
10264	0	5	2	0	16	389	2	0	0	0.344368
10272	0	3	1	0	16	389	3	0	0	0.65334
10272	0	3	2	0	16	389	3	0	0	3.50672
10272	0	4	1	0	16	389	3	0	0	0.307282
10272	0	4	2	0	16	389	3	0	0	0.470793
10272	0	5	1	0	16	389	3	0	0	0.146054
10272	0	5	2	0	16	389	3	0	0	0.344368
10296	0	3	1	0	16	389	1	0	0	1.71295
10296	0	3	2	0	16	389	1	0	0	5.52155
10296	0	4	1	0	16	389	1	0	0	0.364577
10296	0	4	2	0	16	389	1	0	0	0.531411
10296	0	5	1	0	16	389	1	0	0	0.16486
10296	0	5	2	0	16	389	1	0	0	0.364577
10304	0	3	1	0	16	389	2	0	0	1.71295
10304	0	3	2	0	16	389	2	0	1	5.52155
10304	0	4	1	0	16	389	2	0	0	0.364577
10304	0	4	2	0	16	389	2	0	0	0.531411
10304	0	5	1	0	16	389	2	0	0	0.16486
10304	0	5	2	0	16	389	2	0	0	0.364577
10312	0	3	1	0	16	389	3	0	1	1.71295
10312	0	3	2	0	16	389	3	0	1	5.52155
10312	0	4	1	0	16	389	3	0	0	0.364577
10312	0	4	2	0	16	389	3	0	0	0.531411
10312	0	5	1	0	16	389	3	0	0	0.16486
10312	0	5	2	0	16	389	3	0	0	0.364577
10336	0	3	1	0	16	389	1	0	0	0.964209
10336	0	3	2	0	16	389	1	0	0	4.62607
10336	0	3	5	0	16	389	1	0	0	1.43515
10336	0	4	1	0	16	389	1	0	0	0.23888
10336	0	4	2	0	16	389	1	0	0	0.504469
10336	0	4	5	0	16	389	1	0	0	5.24162
10344	0	3	1	0	16	389	2	0	0	0.964209
10344	0	3	2	0	16	389	2	0	0	4.62607
10344	0	3	5	0	16	389	2	0	0	1.43515
10344	0	4	1	0	16	389	2	0	0	0.23888
10344	0	4	2	0	16	389	2	0	0	0.504469
10344	0	4	5	0	16	389	2	0	0	5.24162
10352	0	3	1	0	16	389	3	0	0	0.964209
10352	0	3	2	0	16	389	3	0	0	4.62607
10352	0	3	5	0	16	389	3	0	0	1.43515
10352	0	4	1	0	16	389	3	0	0	0.23888
10352	0	4	2	0	16	389	3	0	0	0.504469
10352	0	4	5	0	16	389	3	0	0	5.24162
10376	0	3	1	0	16	389	1	0	0	1.71295
10376	0	3	2	0	16	389	1	0	1	5.52155
10376	0	4	1	0	16	389	1	0	0	0.364577
10376	0	4	2	0	16	389	1	0	0	0.531411
10376	0	5	1	0	16	389	1	0	0	0.16486
10376	0	5	2	0	16	389	1	0	0	0.364577
10384	0	3	1	0	16	389	2	0	0	1.71295
10384	0	3	2	0	16	389	2	0	1	5.52155
10384	0	4	1	0	16	389	2	0	0	0.364577
10384	0	4	2	0	16	389	2	0	0	0.531411
10384	0	5	1	0	16	389	2	0	0	0.16486
10384	0	5	2	0	16	389	2	0	0	0.364577
10392	0	3	1	0	16	389	3	0	1	1.71295
10392	0	3	2	0	16	389	3	0	1	5.52155
10392	0	4	1	0	16	389	3	0	0	0.364577
10392	0	4	2	0	16	389	3	0	0	0.531411
10392	0	5	1	0	16	389	3	0	0	0.16486
10392	0	5	2	0	16	389	3	0	0	0.364577
10416	0	3	1	0	16	389	1	0	0	0.65334
10416	0	3	2	0	16	389	1	0	0	3.50672
10416	0	4	1	0	16	389	1	0	0	0.307282
10416	0	4	2	0	16	389	1	0	0	0.470793
10416	0	5	1	0	16	389	1	0	0	0.146054
10416	0	5	2	0	16	389	1	0	0	0.344368
10424	0	3	1	0	16	389	2	0	0	0.65334
10424	0	3	2	0	16	389	2	0	0	3.50672
10424	0	4	1	0	16	389	2	0	0	0.307282
10424	0	4	2	0	16	389	2	0	0	0.470793
10424	0	5	1	0	16	389	2	0	0	0.146054
10424	0	5	2	0	16	389	2	0	0	0.344368
10432	0	3	1	0	16	389	3	0	0	0.65334
10432	0	3	2	0	16	389	3	0	0	3.50672
10432	0	4	1	0	16	389	3	0	0	0.307282
10432	0	4	2	0	16	389	3	0	0	0.470793
10432	0	5	1	0	16	389	3	0	0	0.146054
10432	0	5	2	0	16	389	3	0	0	0.344368
10456	0	4	1	0	16	389	1	0	0	0.308095
10456	0	4	2	0	16	389	1	0	0	0.524675
10456	0	4	3	0	16	389	1	0	0	5.38159
10456	0	5	1	0	16	389	1	0	0	0.149402
10456	0	5	2	0	16	389	1	0	0	0.362332
10456	0	5	3	0	16	389	1	0	0	1.69185
10464	0	4	1	0	16	389	2	0	0	0.308095
10464	0	4	2	0	16	389	2	0	0	0.524675
10464	0	4	3	0	16	389	2	0	0	5.38159
10464	0	5	1	0	16	389	2	0	0	0.149402
10464	0	5	2	0	16	389	2	0	0	0.362332
10464	0	5	3	0	16	389	2	0	0	1.69185
10472	0	4	1	0	16	389	3	0	0	0.308095
10472	0	4	2	0	16	389	3	0	0	0.524675
10472	0	4	3	0	16	389	3	0	0	5.38159
10472	0	5	1	0	16	389	3	0	0	0.149402
10472	0	5	2	0	16	389	3	0	0	0.362332
10472	0	5	3	0	16	389	3	0	0	1.69185
10496	0	4	1	0	16	389	1	0	0	0.242718
10496	0	4	2	0	16	389	1	0	0	0.372524
10496	0	4	3	0	16	389	1	0	0	5.08604
10496	0	5	1	0	16	389	1	0	0	0.127845
10496	0	5	2	0	16	389	1	0	0	0.302072
10496	0	5	3	0	16	389	1	0	0	1.6235
10504	0	4	1	0	16	389	2	0	0	0.242718
10504	0	4	2	0	16	389	2	0	0	0.372524
10504	0	4	3	0	16	389	2	0	0	5.08604
10504	0	5	1	0	16	389	2	0	0	0.127845
10504	0	5	2	0	16	389	2	0	0	0.302072
10504	0	5	3	0	16	389	2	0	0	1.6235
10512	0	4	1	0	16	389	3	0	0	0.242718
10512	0	4	2	0	16	389	3	0	0	0.372524
10512	0	4	3	0	16	389	3	0	0	5.08604
10512	0	5	1	0	16	389	3	0	0	0.127845
10512	0	5	2	0	16	389	3	0	0	0.302072
10512	0	5	3	0	16	389	3	0	0	1.6235
10536	0	4	1	0	16	389	1	0	0	0.32638
10536	0	4	2	0	16	389	1	0	0	0.490999
10536	0	4	3	0	16	389	1	0	0	5.52155
10536	0	5	1	0	16	389	1	0	0	0.152323
10536	0	5	2	0	16	389	1	0	0	0.351105
10536	0	5	3	0	16	389	1	0	0	1.71295
10544	0	4	1	0	16	389	2	0	0	0.32638
10544	0	4	2	0	16	389	2	0	0	0.490999
10544	0	4	3	0	16	389	2	0	1	5.52155
10544	0	5	1	0	16	389	2	0	0	0.152323
10544	0	5	2	0	16	389	2	0	0	0.351105
10544	0	5	3	0	16	389	2	0	0	1.71295
10552	0	4	1	0	16	389	3	0	0	0.32638
10552	0	4	2	0	16	389	3	0	0	0.490999
10552	0	4	3	0	16	389	3	0	1	5.52155
10552	0	5	1	0	16	389	3	0	0	0.152323
10552	0	5	2	0	16	389	3	0	0	0.351105
10552	0	5	3	0	16	389	3	0	1	1.71295
10576	0	4	1	0	16	389	1	0	0	0.32638
10576	0	4	2	0	16	389	1	0	0	0.490999
10576	0	4	3	0	16	389	1	0	0	5.52155
10576	0	5	1	0	16	389	1	0	0	0.152323
10576	0	5	2	0	16	389	1	0	0	0.351105
10576	0	5	3	0	16	389	1	0	0	1.71295
10584	0	4	1	0	16	389	2	0	0	0.32638
10584	0	4	2	0	16	389	2	0	0	0.490999
10584	0	4	3	0	16	389	2	0	1	5.52155
10584	0	5	1	0	16	389	2	0	0	0.152323
10584	0	5	2	0	16	389	2	0	0	0.351105
10584	0	5	3	0	16	389	2	0	0	1.71295
10592	0	4	1	0	16	389	3	0	0	0.32638
10592	0	4	2	0	16	389	3	0	0	0.490999
10592	0	4	3	0	16	389	3	0	1	5.52155
10592	0	5	1	0	16	389	3	0	0	0.152323
10592	0	5	2	0	16	389	3	0	0	0.351105
10592	0	5	3	0	16	389	3	0	1	1.71295
10616	0	3	1	0	16	389	1	0	0	1.24201
10616	0	3	2	0	16	389	1	0	0	4.62607
10616	0	4	1	0	16	389	1	0	0	0.339113
10616	0	4	2	0	16	389	1	0	0	0.504469
10616	0	5	1	0	16	389	1	0	0	0.156502
10616	0	5	2	0	16	389	1	0	0	0.355595
10624	0	3	1	0	16	389	2	0	0	1.24201
10624	0	3	2	0	16	389	2	0	0	4.62607
10624	0	4	1	0	16	389	2	0	0	0.339113
10624	0	4	2	0	16	389	2	0	0	0.504469
10624	0	5	1	0	16	389	2	0	0	0.156502
10624	0	5	2	0	16	389	2	0	0	0.355595
10632	0	3	1	0	16	389	3	0	0	1.24201
10632	0	3	2	0	16	389	3	0	0	4.62607
10632	0	4	1	0	16	389	3	0	0	0.339113
10632	0	4	2	0	16	389	3	0	0	0.504469
10632	0	5	1	0	16	389	3	0	0	0.156502
10632	0	5	2	0	16	389	3	0	0	0.355595
10656	0	3	1	0	16	389	1	0	0	1.71295
10656	0	3	2	0	16	389	1	0	0	5.52155
10656	0	4	1	0	16	389	1	0	0	0.364577
10656	0	4	2	0	16	389	1	0	0	0.531411
10656	0	5	1	0	16	389	1	0	0	0.16486
10656	0	5	2	0	16	389	1	0	0	0.364577
10664	0	3	1	0	16	389	2	0	0	1.71295
10664	0	3	2	0	16	389	2	0	1	5.52155
10664	0	4	1	0	16	389	2	0	0	0.364577
10664	0	4	2	0	16	389	2	0	0	0.531411
10664	0	5	1	0	16	389	2	0	0	0.16486
10664	0	5	2	0	16	389	2	0	0	0.364577
10672	0	3	1	0	16	389	3	0	1	1.71295
10672	0	3	2	0	16	389	3	0	1	5.52155
10672	0	4	1	0	16	389	3	0	0	0.364577
10672	0	4	2	0	16	389	3	0	0	0.531411
10672	0	5	1	0	16	389	3	0	0	0.16486
10672	0	5	2	0	16	389	3	0	0	0.364577
10696	0	3	1	0	16	389	1	0	0	1.29625
10696	0	3	2	0	16	389	1	0	0	4.76254
10696	0	3	4	0	16	389	1	0	0	4.76254
10696	0	3	5	0	16	389	1	0	0	1.29625
10704	0	3	1	0	16	389	2	0	0	1.29625
10704	0	3	2	0	16	389	2	0	0	4.76254
10704	0	3	4	0	16	389	2	0	0	4.76254
10704	0	3	5	0	16	389	2	0	0	1.29625
10712	0	3	1	0	16	389	3	0	0	1.29625
10712	0	3	2	0	16	389	3	0	0	4.76254
10712	0	3	4	0	16	389	3	0	0	4.76254
10712	0	3	5	0	16	389	3	0	0	1.29625
10736	0	3	1	0	16	389	1	0	0	1.71295
10736	0	3	2	0	16	389	1	0	0	5.52155
10736	0	4	1	0	16	389	1	0	0	0.364577
10736	0	4	2	0	16	389	1	0	0	0.531411
10736	0	5	1	0	16	389	1	0	0	0.16486
10736	0	5	2	0	16	389	1	0	0	0.364577
10744	0	3	1	0	16	389	2	0	0	1.71295
10744	0	3	2	0	16	389	2	0	1	5.52155
10744	0	4	1	0	16	389	2	0	0	0.364577
10744	0	4	2	0	16	389	2	0	0	0.531411
10744	0	5	1	0	16	389	2	0	0	0.16486
10744	0	5	2	0	16	389	2	0	0	0.364577
10752	0	3	1	0	16	389	3	0	1	1.71295
10752	0	3	2	0	16	389	3	0	1	5.52155
10752	0	4	1	0	16	389	3	0	0	0.364577
10752	0	4	2	0	16	389	3	0	0	0.531411
10752	0	5	1	0	16	389	3	0	0	0.16486
10752	0	5	2	0	16	389	3	0	0	0.364577
10776	0	3	1	0	16	389	1	0	0	1.71295
10776	0	3	2	0	16	389	1	0	0	5.52155
10776	0	4	1	0	16	389	1	0	0	0.364577
10776	0	4	2	0	16	389	1	0	0	0.531411
10776	0	5	1	0	16	389	1	0	0	0.16486
10776	0	5	2	0	16	389	1	0	0	0.364577
10784	0	3	1	0	16	389	2	0	0	1.71295
10784	0	3	2	0	16	389	2	0	1	5.52155
10784	0	4	1	0	16	389	2	0	0	0.364577
10784	0	4	2	0	16	389	2	0	0	0.531411
10784	0	5	1	0	16	389	2	0	0	0.16486
10784	0	5	2	0	16	389	2	0	0	0.364577
10792	0	3	1	0	16	389	3	0	1	1.71295
10792	0	3	2	0	16	389	3	0	1	5.52155
10792	0	4	1	0	16	389	3	0	0	0.364577
10792	0	4	2	0	16	389	3	0	0	0.531411
10792	0	5	1	0	16	389	3	0	0	0.16486
10792	0	5	2	0	16	389	3	0	0	0.364577
10816	0	4	1	0	16	389	1	0	0	0.364577
10816	0	4	2	0	16	389	1	0	0	0.421836
10816	0	4	3	0	16	389	1	0	0	5.23231
10816	0	5	1	0	16	389	1	0	0	0.16486
10816	0	5	2	0	16	389	1	0	0	0.320232
10816	0	5	3	0	16	389	1	0	0	1.64782
10824	0	4	1	0	16	389	2	0	0	0.364577
10824	0	4	2	0	16	389	2	0	0	0.421836
10824	0	4	3	0	16	389	2	0	0	5.23231
10824	0	5	1	0	16	389	2	0	0	0.16486
10824	0	5	2	0	16	389	2	0	0	0.320232
10824	0	5	3	0	16	389	2	0	0	1.64782
10832	0	4	1	0	16	389	3	0	0	0.364577
10832	0	4	2	0	16	389	3	0	0	0.421836
10832	0	4	3	0	16	389	3	0	0	5.23231
10832	0	5	1	0	16	389	3	0	0	0.16486
10832	0	5	2	0	16	389	3	0	0	0.320232
10832	0	5	3	0	16	389	3	0	0	1.64782
10856	0	4	1	0	16	389	1	0	0	0.364577
10856	0	4	2	0	16	389	1	0	0	0.312261
10856	0	4	3	0	16	389	1	0	0	4.94306
10856	0	5	1	0	16	389	1	0	0	0.16486
10856	0	5	2	0	16	389	1	0	0	0.275887
10856	0	5	3	0	16	389	1	0	0	1.58269
10864	0	4	1	0	16	389	2	0	0	0.364577
10864	0	4	2	0	16	389	2	0	0	0.312261
10864	0	4	3	0	16	389	2	0	0	4.94306
10864	0	5	1	0	16	389	2	0	0	0.16486
10864	0	5	2	0	16	389	2	0	0	0.275887
10864	0	5	3	0	16	389	2	0	0	1.58269
10872	0	4	1	0	16	389	3	0	0	0.364577
10872	0	4	2	0	16	389	3	0	0	0.312261
10872	0	4	3	0	16	389	3	0	0	4.94306
10872	0	5	1	0	16	389	3	0	0	0.16486
10872	0	5	2	0	16	389	3	0	0	0.275887
10872	0	5	3	0	16	389	3	0	0	1.58269
10896	0	4	1	0	16	389	1	0	0	0.364577
10896	0	4	2	0	16	389	1	0	0	0.421836
10896	0	4	3	0	16	389	1	0	0	5.23231
10896	0	5	1	0	16	389	1	0	0	0.16486
10896	0	5	2	0	16	389	1	0	0	0.320232
10896	0	5	3	0	16	389	1	0	0	1.64782
10904	0	4	1	0	16	389	2	0	0	0.364577
10904	0	4	2	0	16	389	2	0	0	0.421836
10904	0	4	3	0	16	389	2	0	0	5.23231
10904	0	5	1	0	16	389	2	0	0	0.16486
10904	0	5	2	0	16	389	2	0	0	0.320232
10904	0	5	3	0	16	389	2	0	0	1.64782
10912	0	4	1	0	16	389	3	0	0	0.364577
10912	0	4	2	0	16	389	3	0	0	0.421836
10912	0	4	3	0	16	389	3	0	0	5.23231
10912	0	5	1	0	16	389	3	0	0	0.16486
10912	0	5	2	0	16	389	3	0	0	0.320232
10912	0	5	3	0	16	389	3	0	0	1.64782
10936	0	4	1	0	16	389	1	0	0	0.307282
10936	0	4	2	0	16	389	1	0	0	0.470793
10936	0	4	3	0	16	389	1	0	0	5.52155
10936	0	5	1	0	16	389	1	0	0	0.146054
10936	0	5	2	0	16	389	1	0	0	0.344368
10936	0	5	3	0	16	389	1	0	0	1.71295
10944	0	4	1	0	16	389	2	0	0	0.307282
10944	0	4	2	0	16	389	2	0	0	0.470793
10944	0	4	3	0	16	389	2	0	1	5.52155
10944	0	5	1	0	16	389	2	0	0	0.146054
10944	0	5	2	0	16	389	2	0	0	0.344368
10944	0	5	3	0	16	389	2	0	0	1.71295
10952	0	4	1	0	16	389	3	0	0	0.307282
10952	0	4	2	0	16	389	3	0	0	0.470793
10952	0	4	3	0	16	389	3	0	1	5.52155
10952	0	5	1	0	16	389	3	0	0	0.146054
10952	0	5	2	0	16	389	3	0	0	0.344368
10952	0	5	3	0	16	389	3	0	1	1.71295
10976	0	4	1	0	16	389	1	0	0	0.264344
10976	0	4	2	0	16	389	1	0	0	0.531411
10976	0	4	3	0	16	389	1	0	0	5.24162
10976	0	5	1	0	16	389	1	0	0	0.138123
10976	0	5	2	0	16	389	1	0	0	0.364577
10976	0	5	3	0	16	389	1	0	0	1.67075
10984	0	4	1	0	16	389	2	0	0	0.264344
10984	0	4	2	0	16	389	2	0	0	0.531411
10984	0	4	3	0	16	389	2	0	0	5.24162
10984	0	5	1	0	16	389	2	0	0	0.138123
10984	0	5	2	0	16	389	2	0	0	0.364577
10984	0	5	3	0	16	389	2	0	0	1.67075
10992	0	4	1	0	16	389	3	0	0	0.264344
10992	0	4	2	0	16	389	3	0	0	0.531411
10992	0	4	3	0	16	389	3	0	0	5.24162
10992	0	5	1	0	16	389	3	0	0	0.138123
10992	0	5	2	0	16	389	3	0	0	0.364577
10992	0	5	3	0	16	389	3	0	0	1.67075
11016	0	4	1	0	16	389	1	0	0	0.314461
11016	0	4	2	0	16	389	1	0	0	0.275736
11016	0	4	3	0	16	389	1	0	0	4.70668
11016	0	5	1	0	16	389	1	0	0	0.151491
11016	0	5	2	0	16	389	1	0	0	0.261105
11016	0	5	3	0	16	389	1	0	0	1.53988
11024	0	4	1	0	16	389	2	0	0	0.314461
11024	0	4	2	0	16	389	2	0	0	0.275736
11024	0	4	3	0	16	389	2	0	0	4.70668
11024	0	5	1	0	16	389	2	0	0	0.151491
11024	0	5	2	0	16	389	2	0	0	0.261105
11024	0	5	3	0	16	389	2	0	0	1.53988
11032	0	4	1	0	16	389	3	0	0	0.314461
11032	0	4	2	0	16	389	3	0	0	0.275736
11032	0	4	3	0	16	389	3	0	0	4.70668
11032	0	5	1	0	16	389	3	0	0	0.151491
11032	0	5	2	0	16	389	3	0	0	0.261105
11032	0	5	3	0	16	389	3	0	0	1.53988
11056	0	3	1	0	16	389	1	0	0	1.71295
11056	0	3	2	0	16	389	1	0	1	5.52155
11056	0	4	1	0	16	389	1	0	0	0.364577
11056	0	4	2	0	16	389	1	0	0	0.531411
11056	0	5	1	0	16	389	1	0	0	0.16486
11056	0	5	2	0	16	389	1	0	0	0.364577
11064	0	3	1	0	16	389	2	0	0	1.71295
11064	0	3	2	0	16	389	2	0	1	5.52155
11064	0	4	1	0	16	389	2	0	0	0.364577
11064	0	4	2	0	16	389	2	0	0	0.531411
11064	0	5	1	0	16	389	2	0	0	0.16486
11064	0	5	2	0	16	389	2	0	0	0.364577
11072	0	3	1	0	16	389	3	0	1	1.71295
11072	0	3	2	0	16	389	3	0	1	5.52155
11072	0	4	1	0	16	389	3	0	0	0.364577
11072	0	4	2	0	16	389	3	0	0	0.531411
11072	0	5	1	0	16	389	3	0	0	0.16486
11072	0	5	2	0	16	389	3	0	0	0.364577
11096	0	3	1	0	16	389	1	0	0	0.987718
11096	0	3	2	0	16	389	1	0	0	3.09344
11096	0	3	4	0	16	389	1	0	0	4.62607
11096	0	3	5	0	16	389	1	0	0	0.516778
11104	0	3	1	0	16	389	2	0	0	0.987718
11104	0	3	2	0	16	389	2	0	0	3.09344
11104	0	3	4	0	16	389	2	0	0	4.62607
11104	0	3	5	0	16	389	2	0	0	0.516778
11112	0	3	1	0	16	389	3	0	0	0.987718
11112	0	3	2	0	16	389	3	0	0	3.09344
11112	0	3	4	0	16	389	3	0	0	4.62607
11112	0	3	5	0	16	389	3	0	0	0.516778
11136	0	3	1	0	16	389	1	0	0	1.71295
11136	0	3	2	0	16	389	1	0	0	5.52155
11136	0	4	1	0	16	389	1	0	0	0.364577
11136	0	4	2	0	16	389	1	0	0	0.531411
11136	0	5	1	0	16	389	1	0	0	0.16486
11136	0	5	2	0	16	389	1	0	0	0.364577
11144	0	3	1	0	16	389	2	0	0	1.71295
11144	0	3	2	0	16	389	2	0	1	5.52155
11144	0	4	1	0	16	389	2	0	0	0.364577
11144	0	4	2	0	16	389	2	0	0	0.531411
11144	0	5	1	0	16	389	2	0	0	0.16486
11144	0	5	2	0	16	389	2	0	0	0.364577
11152	0	3	1	0	16	389	3	0	1	1.71295
11152	0	3	2	0	16	389	3	0	1	5.52155
11152	0	4	1	0	16	389	3	0	0	0.364577
11152	0	4	2	0	16	389	3	0	0	0.531411
11152	0	5	1	0	16	389	3	0	0	0.16486
11152	0	5	2	0	16	389	3	0	0	0.364577
11176	0	3	1	0	16	389	1	0	0	1.71295
11176	0	3	2	0	16	389	1	0	0	5.52155
11176	0	4	1	0	16	389	1	0	0	0.364577
11176	0	4	2	0	16	389	1	0	0	0.531411
11176	0	5	1	0	16	389	1	0	0	0.16486
11176	0	5	2	0	16	389	1	0	0	0.364577
11184	0	3	1	0	16	389	2	0	0	1.71295
11184	0	3	2	0	16	389	2	0	1	5.52155
11184	0	4	1	0	16	389	2	0	0	0.364577
11184	0	4	2	0	16	389	2	0	0	0.531411
11184	0	5	1	0	16	389	2	0	0	0.16486
11184	0	5	2	0	16	389	2	0	0	0.364577
11192	0	3	1	0	16	389	3	0	1	1.71295
11192	0	3	2	0	16	389	3	0	1	5.52155
11192	0	4	1	0	16	389	3	0	0	0.364577
11192	0	4	2	0	16	389	3	0	0	0.531411
11192	0	5	1	0	16	389	3	0	0	0.16486
11192	0	5	2	0	16	389	3	0	0	0.364577
11216	0	4	1	0	16	389	1	0	0	0.364577
11216	0	4	2	0	16	389	1	0	0	0.385311
11216	0	4	3	0	16	389	1	0	0	5.13589
11216	0	5	1	0	16	389	1	0	0	0.16486
11216	0	5	2	0	16	389	1	0	0	0.30545
11216	0	5	3	0	16	389	1	0	0	1.62611
11224	0	4	1	0	16	389	2	0	0	0.364577
11224	0	4	2	0	16	389	2	0	0	0.385311
11224	0	4	3	0	16	389	2	0	0	5.13589
11224	0	5	1	0	16	389	2	0	0	0.16486
11224	0	5	2	0	16	389	2	0	0	0.30545
11224	0	5	3	0	16	389	2	0	0	1.62611
11232	0	4	1	0	16	389	3	0	0	0.364577
11232	0	4	2	0	16	389	3	0	0	0.385311
11232	0	4	3	0	16	389	3	0	0	5.13589
11232	0	5	1	0	16	389	3	0	0	0.16486
11232	0	5	2	0	16	389	3	0	0	0.30545
11232	0	5	3	0	16	389	3	0	0	1.62611
11256	0	4	1	0	16	389	1	0	0	0.264344
11256	0	4	2	0	16	389	1	0	0	0.531411
11256	0	4	3	0	16	389	1	0	0	5.24162
11256	0	5	1	0	16	389	1	0	0	0.138123
11256	0	5	2	0	16	389	1	0	0	0.364577
11256	0	5	3	0	16	389	1	0	0	1.67075
11264	0	4	1	0	16	389	2	0	0	0.264344
11264	0	4	2	0	16	389	2	0	0	0.531411
11264	0	4	3	0	16	389	2	0	0	5.24162
11264	0	5	1	0	16	389	2	0	0	0.138123
11264	0	5	2	0	16	389	2	0	0	0.364577
11264	0	5	3	0	16	389	2	0	0	1.67075
11272	0	4	1	0	16	389	3	0	0	0.264344
11272	0	4	2	0	16	389	3	0	0	0.531411
11272	0	4	3	0	16	389	3	0	0	5.24162
11272	0	5	1	0	16	389	3	0	0	0.138123
11272	0	5	2	0	16	389	3	0	0	0.364577
11272	0	5	3	0	16	389	3	0	0	1.67075
11296	0	4	1	0	16	389	1	0	0	0.307282
11296	0	4	2	0	16	389	1	0	0	0.470793
11296	0	4	3	0	16	389	1	0	0	5.52155
11296	0	5	1	0	16	389	1	0	0	0.146054
11296	0	5	2	0	16	389	1	0	0	0.344368
11296	0	5	3	0	16	389	1	0	0	1.71295
11304	0	4	1	0	16	389	2	0	0	0.307282
11304	0	4	2	0	16	389	2	0	0	0.470793
11304	0	4	3	0	16	389	2	0	1	5.52155
11304	0	5	1	0	16	389	2	0	0	0.146054
11304	0	5	2	0	16	389	2	0	0	0.344368
11304	0	5	3	0	16	389	2	0	0	1.71295
11312	0	4	1	0	16	389	3	0	0	0.307282
11312	0	4	2	0	16	389	3	0	0	0.470793
11312	0	4	3	0	16	389	3	0	1	5.52155
11312	0	5	1	0	16	389	3	0	0	0.146054
11312	0	5	2	0	16	389	3	0	0	0.344368
11312	0	5	3	0	16	389	3	0	1	1.71295
11336	0	4	1	0	16	389	1	0	0	0.339113
11336	0	4	2	0	16	389	1	0	0	0.504469
11336	0	4	3	0	16	389	1	0	1	5.52155
11336	0	5	1	0	16	389	1	0	0	0.156502
11336	0	5	2	0	16	389	1	0	0	0.355595
11336	0	5	3	0	16	389	1	0	0	1.71295
11344	0	4	1	0	16	389	2	0	0	0.339113
11344	0	4	2	0	16	389	2	0	0	0.504469
11344	0	4	3	0	16	389	2	0	1	5.52155
11344	0	5	1	0	16	389	2	0	0	0.156502
11344	0	5	2	0	16	389	2	0	0	0.355595
11344	0	5	3	0	16	389	2	0	0	1.71295
11352	0	4	1	0	16	389	3	0	0	0.339113
11352	0	4	2	0	16	389	3	0	0	0.504469
11352	0	4	3	0	16	389	3	0	1	5.52155
11352	0	5	1	0	16	389	3	0	0	0.156502
11352	0	5	2	0	16	389	3	0	0	0.355595
11352	0	5	3	0	16	389	3	0	1	1.71295
11376	0	4	1	0	16	389	1	0	0	0.251612
11376	0	4	2	0	16	389	1	0	0	0.51794
11376	0	4	3	0	16	389	1	0	0	5.24162
11376	0	5	1	0	16	389	1	0	0	0.133944
11376	0	5	2	0	16	389	1	0	0	0.360086
11376	0	5	3	0	16	389	1	0	0	1.67075
11384	0	4	1	0	16	389	2	0	0	0.251612
11384	0	4	2	0	16	389	2	0	0	0.51794
11384	0	4	3	0	16	389	2	0	0	5.24162
11384	0	5	1	0	16	389	2	0	0	0.133944
11384	0	5	2	0	16	389	2	0	0	0.360086
11384	0	5	3	0	16	389	2	0	0	1.67075
11392	0	4	1	0	16	389	3	0	0	0.251612
11392	0	4	2	0	16	389	3	0	0	0.51794
